,UserName,DeltaAbsolute,DeltaPercentage,ViewCount,TotalViewerCount,LeaversFollowers,RequestTime,Distance
0,Faker,-2081,-0.40450043276300107,41353,66177341,0,2019-11-11 17:30:02,49
1,한동숙,-273,0.2517456474722142,20103,50998396,0,2019-11-11 17:30:02,49
2,NoWay4u_Sir,-59,0.18001039918233985,10393,38866827,0,2019-11-11 17:30:02,49
3,얍얍,143,0.28755660958089635,9667,55118201,0,2019-11-11 17:30:02,49
4,TFBlade,1269,0.9350571015081606,7932,37547888,1,2019-11-11 17:30:02,49
5,서새봄냥,-571,-0.2011108418068197,7007,58053811,0,2019-11-11 17:30:02,49
6,IWillDominate,739,0.5462071246080349,4700,52797710,1,2019-11-11 17:30:02,49
7,Solary,-1715,-0.8983298735944554,6874,87110241,0,2019-11-11 17:30:03,49
8,clid,1185,0.7791532864505046,2880,957268,0,2019-11-11 17:30:03,49
9,jovirone,-323,-0.10719436552523565,4280,56151830,0,2019-11-11 17:30:03,49
10,Corobizar,145,0.15140049108943043,3052,7754001,0,2019-11-11 17:30:03,49
11,Shiphtur,553,0.3898121531547212,2606,46028506,1,2019-11-11 17:30:03,49
12,yeTz,-305,-0.11570500977670051,3344,42503176,0,2019-11-11 17:30:03,49
13,スタンミ,-130,-0.014560285545605733,3099,5913220,0,2019-11-11 17:30:03,49
14,imaqtpie,1039,0.6647538310606718,1639,322465881,1,2019-11-11 17:30:03,49
15,Werlyb,37,0.07354610589697796,2460,1975195,0,2019-11-11 17:30:04,49
16,grafo,252,0.19162121594084502,1861,10105128,0,2019-11-11 17:30:04,49
17,lol_Khan,107,0.1029147001843802,1828,1530934,1,2019-11-11 17:30:04,49
18,西門夜說,-187,-0.07098729232836276,2048,28278737,0,2019-11-11 17:30:04,49
19,테디이,-909,-0.494673445724215,2751,2350766,0,2019-11-11 17:30:04,49
20,OgamingLoL,165,0.13162328371332788,1515,164950493,0,2019-11-11 17:30:04,49
21,ThaldrinLol,878,0.5483923979466929,742,21507787,2,2019-11-11 17:30:04,49
22,Opat04,94,0.08536673341003975,1363,4383579,0,2019-11-11 17:30:04,49
23,AdamKissAK,842,0.5217210318949492,510,9083903,0,2019-11-11 17:30:05,49
24,FabulousN,428,0.2786080223478846,905,1613365,1,2019-11-11 17:30:05,49
25,RezoneGAMES,258,0.17601295498418223,934,873483,0,2019-11-11 17:30:05,49
26,Broeki1,-4,0.019833485045801957,1072,15688869,0,2019-11-11 17:30:05,49
27,인간젤리,-200,-0.09700797918744963,1175,8507920,0,2019-11-11 17:30:05,49
28,ClovaoBengala,92,0.07293875335650124,823,2887391,0,2019-11-11 17:30:05,49
29,루시아,-120,-0.051891780390501685,1009,5064775,0,2019-11-11 17:30:05,49
30,Rakyz,191,0.12900730629656793,629,1181966,0,2019-11-11 17:30:06,49
31,박옥자누나,-105,-0.044779717908961125,913,5336005,0,2019-11-11 17:30:06,49
32,yznb,-26,0.0010584921070640463,811,23049101,0,2019-11-11 17:30:06,49
33,kev1nTV,-90,-0.03648396659205155,874,14245375,0,2019-11-11 17:30:06,49
34,rhobalas_lol,19,0.0269840695975902,744,2205374,0,2019-11-11 17:30:06,49
35,PanunuLoL,-140,-0.06708530983477484,862,1490736,0,2019-11-11 17:30:06,49
36,피닉스박1,-199,-0.10271394339755413,871,5863276,0,2019-11-11 17:30:07,49
37,PG_Esports,-55,-0.018663932358162494,709,22978338,0,2019-11-11 17:30:07,49
38,rainbrain,13,0.02120286563442697,641,10747827,0,2019-11-11 17:30:07,49
39,Flanalistaa,86,0.06381414759519044,559,4571984,0,2019-11-11 17:30:07,49
40,PinkWardlol,-150,-0.07485858955867691,780,3211728,1,2019-11-11 17:30:07,49
41,Metaphor,-45,-0.014275587373999754,628,2422325,0,2019-11-11 17:30:07,49
42,하로맨,-44,-0.01422923917362695,601,966965,0,2019-11-11 17:30:07,49
43,한동숙,-2070,1.6216710118169484,19830,50998396,1,2019-11-11 18:00:02,49
44,TFBlade,2233,3.2085622199053283,9201,37547888,0,2019-11-11 18:00:02,49
45,NoWay4u_Sir,772,2.268515659269985,10334,38866827,0,2019-11-11 18:00:02,49
46,Solary,887,1.5182836916999451,5159,87110241,0,2019-11-11 18:00:02,49
47,서새봄냥,-454,0.693867075397832,6436,58053811,1,2019-11-11 18:00:02,49
48,IWillDominate,-397,0.5761287213170765,5439,52797710,0,2019-11-11 18:00:02,49
49,clid,494,1.038727228736851,4065,957268,0,2019-11-11 18:00:03,49
50,imaqtpie,1294,1.4292302150005367,2678,322465881,0,2019-11-11 18:00:03,49
51,테디이,1716,1.6183079863350076,1842,2350766,0,2019-11-11 18:00:03,49
52,Shiphtur,384,0.807295873476678,3159,46028506,0,2019-11-11 18:00:03,49
53,jovirone,-663,0.1313681041022674,3957,56151830,0,2019-11-11 18:00:03,49
54,Corobizar,77,0.577338586539575,3197,7754001,0,2019-11-11 18:00:03,49
55,スタンミ,25,0.5003945423397482,2969,5913220,0,2019-11-11 18:00:04,49
56,yeTz,-194,0.34330466569645446,3039,42503176,0,2019-11-11 18:00:04,49
57,Werlyb,105,0.48542903739272525,2497,1975195,0,2019-11-11 18:00:04,49
58,ThaldrinLol,877,0.9370494855577024,1620,21507787,0,2019-11-11 18:00:04,49
59,hashinshin,1577,1.3585761879033906,899,23920170,0,2019-11-11 18:00:04,49
60,grafo,168,0.4716503197568367,2113,10105128,0,2019-11-11 18:00:05,49
61,西門夜說,46,0.33697929172087204,1861,28278737,0,2019-11-11 18:00:05,49
62,lol_Khan,-95,0.24052797880364074,1935,1530934,0,2019-11-11 18:00:05,49
63,Broeki1,652,0.6745413999158042,1068,15688869,0,2019-11-11 18:00:05,49
64,AdamKissAK,332,0.47445337790455566,1352,9083903,0,2019-11-11 18:00:05,49
65,OgamingLoL,-122,0.17843588016623646,1680,164950493,0,2019-11-11 18:00:05,49
66,Opat04,64,0.2853495079408064,1457,4383579,0,2019-11-11 18:00:05,49
67,RezoneGAMES,145,0.3047002782586785,1192,873483,0,2019-11-11 18:00:06,49
68,FabulousN,-65,0.16603887718870614,1333,1613365,0,2019-11-11 18:00:06,49
69,kev1nTV,383,0.42162567637825665,784,14245375,0,2019-11-11 18:00:06,49
70,인간젤리,75,0.21569501632573684,975,8507920,1,2019-11-11 18:00:06,49
71,루시아,113,0.230983593356617,889,5064775,1,2019-11-11 18:00:06,49
72,피닉스박1,278,0.3227183657258266,672,5863276,0,2019-11-11 18:00:06,49
73,Flanalistaa,265,0.30834426318832653,645,4571984,0,2019-11-11 18:00:06,49
74,박옥자누나,79,0.19170681838884335,808,5336005,1,2019-11-11 18:00:06,49
75,foggedftw2,109,0.1993839706344241,713,4424312,0,2019-11-11 18:00:07,49
76,rhobalas_lol,41,0.15518790752023626,763,2205374,0,2019-11-11 18:00:07,49
77,ClovaoBengala,-121,0.05522631962754021,915,2887391,0,2019-11-11 18:00:07,49
78,Metaphor,192,0.24215154231624092,583,2422325,0,2019-11-11 18:00:07,49
79,PG_Esports,31,0.12983190796885768,654,22978338,0,2019-11-11 18:00:07,49
80,rainbrain,27,0.12675548185307628,654,10747827,0,2019-11-11 18:00:07,49
81,IFresh_HD,-80,0.05807442709080485,738,5428302,0,2019-11-11 18:00:07,49
82,Terenas,129,0.18138099609446234,507,9488371,1,2019-11-11 18:00:08,49
83,PanunuLoL,-98,0.041637491696478846,722,1490736,0,2019-11-11 18:00:08,49
84,Akytio,46,0.11835547227740978,512,2899937,0,2019-11-11 18:00:08,49
85,PinkWardlol,-80,0.04057155644596133,630,3211728,0,2019-11-11 18:00:08,49
86,Flashynthen1ght,31,0.10779125604572126,518,4515532,0,2019-11-11 18:00:09,49
87,하로맨,-13,0.08027104983832051,557,966965,0,2019-11-11 18:00:09,49
88,한동숙,-1124,0.9083487408644029,17760,50998396,0,2019-11-11 18:30:03,49
89,TFBlade,701,1.8323166184537065,11434,37547888,1,2019-11-11 18:30:03,49
90,Solary,-459,0.24236182757102842,6046,87110241,0,2019-11-11 18:30:03,49
91,Shiphtur,1916,2.0553494434962003,3543,46028506,1,2019-11-11 18:30:03,49
92,서새봄냥,-781,-0.04642477680803392,5982,58053811,0,2019-11-11 18:30:03,49
93,imaqtpie,957,1.2612965410689978,3972,322465881,1,2019-11-11 18:30:03,49
94,clid,-461,0.08214751149408084,4559,957268,2,2019-11-11 18:30:03,49
95,jovirone,567,0.8475329880480493,3294,56151830,0,2019-11-11 18:30:04,49
96,yeTz,459,0.7051124719201982,2845,42503176,0,2019-11-11 18:30:04,49
97,hashinshin,419,0.6307629010680973,2476,23920170,1,2019-11-11 18:30:04,49
98,Werlyb,250,0.49620157905322193,2602,1975195,1,2019-11-11 18:30:04,49
99,Corobizar,-649,-0.21941557017670066,3274,7754001,0,2019-11-11 18:30:04,49
100,ThaldrinLol,22,0.2853589625118842,2497,21507787,0,2019-11-11 18:30:04,49
101,Broeki1,762,0.850554868604557,1720,15688869,2,2019-11-11 18:30:05,49
102,lol_Khan,377,0.5262089843762889,1840,1530934,2,2019-11-11 18:30:05,49
103,grafo,-175,0.08983340441786858,2281,10105128,0,2019-11-11 18:30:05,49
104,西門夜說,136,0.3223119053092529,1907,28278737,0,2019-11-11 18:30:05,49
105,OgamingLoL,157,0.3035096422221748,1558,164950493,1,2019-11-11 18:30:05,49
106,Opat04,136,0.2811776032505855,1521,4383579,0,2019-11-11 18:30:05,49
107,AdamKissAK,-156,0.04285154092920318,1684,9083903,0,2019-11-11 18:30:05,49
108,RezoneGAMES,66,0.20027249668321678,1337,873483,0,2019-11-11 18:30:05,49
109,ccOldDaddy,-3634,-2.6537337732657162,4959,391684,0,2019-11-11 18:30:06,49
110,FabulousN,-183,-0.025122873725351047,1268,1613365,0,2019-11-11 18:30:06,49
111,foggedftw2,260,0.31527162194930325,822,4424312,1,2019-11-11 18:30:06,49
112,인간젤리,-19,0.09525605735544362,1050,8507920,0,2019-11-11 18:30:06,49
113,ESL_it,418,0.42581420193706143,561,1224505,0,2019-11-11 18:30:06,49
114,루시아,-113,0.007827735623363585,1002,5064775,0,2019-11-11 18:30:07,49
115,Metaphor,85,0.15702042742266897,775,2422325,1,2019-11-11 18:30:07,49
116,Flanalistaa,-79,0.027796555743766826,910,4571984,0,2019-11-11 18:30:07,49
117,박옥자누나,-77,0.027096892264787065,887,5336005,0,2019-11-11 18:30:07,49
118,피닉스박1,-167,-0.044999965173411316,950,5863276,0,2019-11-11 18:30:07,49
119,IFresh_HD,89,0.14805494645909933,658,5428302,0,2019-11-11 18:30:07,49
120,rainbrain,46,0.11285205472695481,681,10747827,0,2019-11-11 18:30:07,49
121,PG_Esports,8,0.08000277794828947,685,22978338,0,2019-11-11 18:30:07,49
122,PinkWardlol,130,0.172448422337747,550,3211728,0,2019-11-11 18:30:08,49
123,Nono_LoL,36,0.09919331867251335,635,4251032,0,2019-11-11 18:30:08,49
124,Terenas,8,0.07478106602892498,636,9488371,0,2019-11-11 18:30:08,49
125,Flashynthen1ght,81,0.12943392495068673,549,4515532,0,2019-11-11 18:30:08,49
126,Akytio,67,0.11813360579857829,558,2899937,0,2019-11-11 18:30:08,49
127,yamatosdeath1,22,0.08011371441604553,571,672115,1,2019-11-11 18:30:08,49
128,rangerlol1,9,0.06638553531163871,549,858265,0,2019-11-11 18:30:09,49
129,하로맨,-85,-0.016460467797325573,544,966965,0,2019-11-11 18:30:09,49
130,한동숙,-1874,-1.158408112998906,16636,50998396,0,2019-11-11 19:00:02,49
131,Yassuo,9904,9.08575413709813,2732,52455236,1,2019-11-11 19:00:02,49
132,TFBlade,-3039,-2.3637997460631137,12135,37547888,0,2019-11-11 19:00:03,49
133,서새봄냥,-13,0.15822308217152958,5201,58053811,0,2019-11-11 19:00:03,49
134,jovirone,1266,1.2762134498397573,3861,56151830,1,2019-11-11 19:00:03,49
135,Shiphtur,-536,-0.30841683172999357,5459,46028506,0,2019-11-11 19:00:03,49
136,imaqtpie,-139,0.03487692882333793,4929,322465881,1,2019-11-11 19:00:03,49
137,Solary,-844,-0.5840084169439814,5587,87110241,0,2019-11-11 19:00:03,49
138,Werlyb,-13,0.08142924672885687,2852,1975195,0,2019-11-11 19:00:04,49
139,hashinshin,-76,0.025608063006757664,2895,23920170,0,2019-11-11 19:00:04,49
140,esl_summonersinn,1475,1.380931240353743,1257,7994896,1,2019-11-11 19:00:04,49
141,Corobizar,81,0.15939436755119596,2625,7754001,0,2019-11-11 19:00:04,49
142,Locodoco,-88,0.011242325618114446,2789,3914586,0,2019-11-11 19:00:04,49
143,ThaldrinLol,56,0.13321989533223544,2519,21507787,0,2019-11-11 19:00:04,49
144,grafo,-82,-0.00563622028348032,2106,10105128,0,2019-11-11 19:00:04,49
145,Crocodyle_lol,328,0.3403124760691154,1296,1602232,0,2019-11-11 19:00:04,49
146,AdamKissAK,45,0.0908299787952962,1528,9083903,0,2019-11-11 19:00:05,49
147,Opat04,-102,-0.0384822752268994,1657,4383579,0,2019-11-11 19:00:05,49
148,RezoneGAMES,49,0.090376918241585,1403,873483,0,2019-11-11 19:00:05,49
149,FabulousN,114,0.13902449206504608,1085,1613365,0,2019-11-11 19:00:05,49
150,ESL_it,143,0.16190168760278922,979,1224505,0,2019-11-11 19:00:05,49
151,OgamingLoL,-614,-0.5016686106128638,1715,164950493,0,2019-11-11 19:00:05,49
152,Flanalistaa,194,0.20338982607564215,831,4571984,0,2019-11-11 19:00:05,49
153,foggedftw2,-87,-0.04365479211420775,1082,4424312,0,2019-11-11 19:00:06,49
154,인간젤리,-74,-0.03351335639311814,1031,8507920,0,2019-11-11 19:00:06,49
155,ccOldDaddy,-370,-0.2927776758546642,1325,391684,0,2019-11-11 19:00:06,49
156,박옥자누나,-8,0.019213719169532406,810,5336005,0,2019-11-11 19:00:06,49
157,루시아,-90,-0.05268946767090654,889,5064775,0,2019-11-11 19:00:06,49
158,Metaphor,-76,-0.04092044066537437,860,2422325,0,2019-11-11 19:00:06,49
159,rangerlol1,199,0.19900669310894714,558,858265,0,2019-11-11 19:00:07,49
160,IFresh_HD,-5,0.019879207040695235,747,5428302,0,2019-11-11 19:00:07,49
161,피닉스박1,-51,-0.020728629955996225,783,5863276,1,2019-11-11 19:00:07,49
162,Nono_LoL,23,0.04282880254262034,671,4251032,0,2019-11-11 19:00:07,49
163,Terenas,1,0.02196210198914328,644,9488371,0,2019-11-11 19:00:07,49
164,Flashynthen1ght,-12,0.009695677207272935,630,4515532,0,2019-11-11 19:00:07,49
165,yamatosdeath1,21,0.03846208723425015,593,672115,0,2019-11-11 19:00:08,49
166,PinkWardlol,-77,-0.0477133899744836,680,3211728,0,2019-11-11 19:00:08,49
167,PG_Esports,-92,-0.06091385542807848,693,22978338,0,2019-11-11 19:00:08,49
168,SaltyTeemo,2,0.019437791570214358,539,5254024,0,2019-11-11 19:00:09,49
169,skeanz,-120,-0.0883749661667379,631,238108,0,2019-11-11 19:00:09,49
170,Yassuo,3113,3.0246861669843152,12636,52455236,1,2019-11-11 19:30:02,49
171,한동숙,-1526,-1.2206416388718253,14762,50998396,0,2019-11-11 19:30:03,49
172,jovirone,370,0.4048372279947081,5127,56151830,0,2019-11-11 19:30:03,49
173,서새봄냥,18,0.08145393694311753,5188,58053811,1,2019-11-11 19:30:03,49
174,imaqtpie,-179,-0.10493455764846349,4790,322465881,1,2019-11-11 19:30:03,49
175,Shiphtur,-334,-0.24600613132973503,4923,46028506,1,2019-11-11 19:30:03,49
176,Metaphor,3165,2.9243567774377857,784,2422325,1,2019-11-11 19:30:03,49
177,hashinshin,516,0.5104216174243872,2819,23920170,1,2019-11-11 19:30:04,49
178,Locodoco,40,0.07061201154143548,2701,3914586,0,2019-11-11 19:30:04,49
179,Corobizar,-36,0.0006884439314371882,2706,7754001,1,2019-11-11 19:30:04,49
180,Werlyb,-173,-0.12380747570215211,2839,1975195,0,2019-11-11 19:30:04,49
181,ThaldrinLol,-48,-0.012000206259815904,2575,21507787,0,2019-11-11 19:30:04,49
182,Crocodyle_lol,516,0.49547760276362274,1624,1602232,0,2019-11-11 19:30:04,49
183,grafo,-124,-0.08887680495883976,2024,10105128,0,2019-11-11 19:30:04,49
184,esl_summonersinn,-944,-0.8351360740656475,2732,7994896,0,2019-11-11 19:30:04,49
185,Skyyart,619,0.5826863477761721,1013,6853217,0,2019-11-11 19:30:05,49
186,Opat04,42,0.058122503347651566,1555,4383579,0,2019-11-11 19:30:05,49
187,AdamKissAK,-71,-0.04571067115624139,1573,9083903,0,2019-11-11 19:30:05,49
188,Kandyland,28,0.043754684688553924,1437,10984482,0,2019-11-11 19:30:05,49
189,RezoneGAMES,-31,-0.010389044027087957,1452,873483,0,2019-11-11 19:30:05,49
190,FabulousN,115,0.12089404843846596,1199,1613365,0,2019-11-11 19:30:05,49
191,pimpimenta,599,0.5592917846534696,615,23840019,0,2019-11-11 19:30:05,49
192,TobiasFate,494,0.4632757637616649,669,33943493,1,2019-11-11 19:30:05,49
193,ESL_it,18,0.030606770741722356,1122,1224505,0,2019-11-11 19:30:06,49
194,Flanalistaa,-36,-0.02033322020642503,1025,4571984,0,2019-11-11 19:30:06,49
195,ElOjoNinja,190,0.1848820602879635,793,4557923,0,2019-11-11 19:30:06,49
196,인간젤리,-24,-0.010133154883366302,957,8507920,0,2019-11-11 19:30:06,49
197,foggedftw2,-66,-0.04833447383386513,995,4424312,1,2019-11-11 19:30:06,49
198,OgamingLoL,-228,-0.19618978239351836,1101,164950493,1,2019-11-11 19:30:06,49
199,Kyrenis,220,0.21011960911203187,602,1619339,0,2019-11-11 19:30:07,49
200,Nono_LoL,97,0.09800314133330545,694,4251032,0,2019-11-11 19:30:07,49
201,Zeling,190,0.18241848632296698,596,8201457,0,2019-11-11 19:30:07,49
202,IFresh_HD,-8,0.0019120877319072083,742,5428302,1,2019-11-11 19:30:07,49
203,rangerlol1,-79,-0.06328207701552313,757,858265,0,2019-11-11 19:30:07,49
204,피닉스박1,-67,-0.05254427727370892,732,5863276,0,2019-11-11 19:30:07,49
205,たぬき忍者,102,0.1008942428108256,557,4806993,0,2019-11-11 19:30:07,49
206,박옥자누나,-183,-0.15848977730240266,802,5336005,0,2019-11-11 19:30:07,49
207,Katth,-77,-0.06269088283678836,657,3399098,0,2019-11-11 19:30:08,49
208,PG_Esports,-39,-0.028398140692333707,601,22978338,0,2019-11-11 19:30:08,49
209,Terenas,-98,-0.08217921131160566,645,9488371,0,2019-11-11 19:30:08,49
210,Flashynthen1ght,-79,-0.06502033478777947,618,4515532,0,2019-11-11 19:30:08,49
211,SaltyTeemo,-14,-0.0061267260553791725,541,5254024,0,2019-11-11 19:30:08,49
212,PinkWardlol,-87,-0.07257487391628964,603,3211728,0,2019-11-11 19:30:08,49
213,Shenpai,28,0.031874505669536146,487,2603750,0,2019-11-11 19:30:09,49
214,Yassuo,470,-0.17516447516205957,15749,52455236,0,2019-11-11 20:00:03,49
215,한동숙,-340,-0.7965054318038938,13236,50998396,0,2019-11-11 20:00:03,49
216,NoWay4u_Sir,2014,1.5385184267540826,6419,38866827,0,2019-11-11 20:00:04,49
217,jovirone,79,-0.13626903293105652,5497,56151830,0,2019-11-11 20:00:04,49
218,서새봄냥,12,-0.18454758237906255,5206,58053811,0,2019-11-11 20:00:04,49
219,imaqtpie,422,0.19994375271994702,4611,322465881,0,2019-11-11 20:00:04,49
220,Shiphtur,238,0.038225694430678914,4589,46028506,0,2019-11-11 20:00:04,49
221,ThaldrinLol,1066,0.8469625753191714,2527,21507787,0,2019-11-11 20:00:04,49
222,hashinshin,-168,-0.27342188142992985,3335,23920170,0,2019-11-11 20:00:04,49
223,Locodoco,118,0.0014923000446751544,2741,3914586,0,2019-11-11 20:00:05,49
224,Werlyb,158,0.039639070459385195,2666,1975195,0,2019-11-11 20:00:05,49
225,Metaphor,-1643,-1.5994298460753922,3949,2422325,0,2019-11-11 20:00:05,49
226,Crocodyle_lol,93,0.0019363228815783007,2140,1602232,0,2019-11-11 20:00:05,49
227,esl_summonersinn,89,0.011597592106627364,1788,7994896,0,2019-11-11 20:00:05,49
228,grafo,-77,-0.13924256966628223,1900,10105128,0,2019-11-11 20:00:05,49
229,pimpimenta,494,0.390884814908393,1214,23840019,0,2019-11-11 20:00:05,49
230,AdamKissAK,163,0.08768881998230982,1502,9083903,0,2019-11-11 20:00:06,49
231,Nono_LoL,865,0.7344766950641821,791,4251032,0,2019-11-11 20:00:06,49
232,Skyyart,-150,-0.19368358632776594,1632,6853217,0,2019-11-11 20:00:06,49
233,RezoneGAMES,42,-0.01616439012773574,1421,873483,0,2019-11-11 20:00:06,49
234,Kandyland,-125,-0.16533893953271517,1465,10984482,0,2019-11-11 20:00:06,49
235,Opat04,-298,-0.32311249720075064,1597,4383579,0,2019-11-11 20:00:06,49
236,ESL_it,144,0.08447417534053869,1140,1224505,0,2019-11-11 20:00:07,49
237,Herdyn,324,0.2506430535334476,949,24397203,0,2019-11-11 20:00:07,49
238,TobiasFate,72,0.02000833624872178,1163,33943493,0,2019-11-11 20:00:07,49
239,Solaaaa,672,0.5733173280233915,542,7861926,0,2019-11-11 20:00:07,49
240,FabulousN,-220,-0.2436001873762217,1314,1613365,0,2019-11-11 20:00:07,49
241,ElOjoNinja,64,0.019688605314517882,983,4557923,0,2019-11-11 20:00:07,49
242,foggedftw2,87,0.04203065036319409,929,4424312,0,2019-11-11 20:00:07,49
243,Flanalistaa,-6,-0.04237321573491837,989,4571984,0,2019-11-11 20:00:08,49
244,Zeling,111,0.06859226680984709,786,8201457,0,2019-11-11 20:00:08,49
245,인간젤리,-48,-0.07737618764835019,933,8507920,0,2019-11-11 20:00:08,49
246,Kyrenis,18,-0.014911953362266583,822,1619339,0,2019-11-11 20:00:08,49
247,OgamingLoL,-34,-0.06275969091976663,873,164950493,1,2019-11-11 20:00:08,49
248,Flashynthen1ght,193,0.15028864543497467,539,4515532,0,2019-11-11 20:00:08,49
249,Katth,138,0.10016560707944355,580,3399098,0,2019-11-11 20:00:08,49
250,rangerlol1,2,-0.023648228564660867,678,858265,0,2019-11-11 20:00:08,49
251,IFresh_HD,-69,-0.08846769638232665,734,5428302,0,2019-11-11 20:00:09,49
252,たぬき忍者,-36,-0.056504616924411,659,4806993,0,2019-11-11 20:00:09,49
253,PinkWardlol,95,0.06457913271894528,516,3211728,0,2019-11-11 20:00:09,49
254,피닉스박1,-68,-0.08499782992268157,665,5863276,0,2019-11-11 20:00:09,49
255,PG_Esports,29,0.0045514394824409665,562,22978338,0,2019-11-11 20:00:09,49
256,TurntheSlayer,110,0.07959170566001217,469,6051806,0,2019-11-11 20:00:09,49
257,SaltyTeemo,1,-0.01887134070265245,527,5254024,0,2019-11-11 20:00:10,49
258,Shenpai,-11,-0.029022130808442348,515,2603750,0,2019-11-11 20:00:10,49
259,Anklespankin,6,-0.012542670997910066,476,3205071,0,2019-11-11 20:00:10,49
260,Yassuo,353,2.0881103765895386,16219,52455236,0,2019-11-11 20:30:03,49
261,NoWay4u_Sir,1232,2.1242760483872285,8433,38866827,0,2019-11-11 20:30:03,49
262,jovirone,253,0.8482796834619757,5576,56151830,0,2019-11-11 20:30:03,49
263,imaqtpie,27,0.5662092672844663,5033,322465881,0,2019-11-11 20:30:03,49
264,Shiphtur,141,0.6570540389310597,4827,46028506,0,2019-11-11 20:30:03,49
265,ThaldrinLol,71,0.4554474286131005,3593,21507787,0,2019-11-11 20:30:03,49
266,hashinshin,279,0.6158249814448844,3167,23920170,0,2019-11-11 20:30:04,49
267,Locodoco,-172,0.1360649237609386,2859,3914586,1,2019-11-11 20:30:04,49
268,Werlyb,-161,0.14320970392726684,2824,1975195,0,2019-11-11 20:30:04,49
269,Crocodyle_lol,179,0.4166568838556468,2233,1602232,0,2019-11-11 20:30:04,49
270,tarzaned,776,0.9152045239805477,1367,9084391,0,2019-11-11 20:30:04,49
271,grafo,30,0.22511599240340918,1823,10105128,0,2019-11-11 20:30:04,49
272,pimpimenta,-1,0.1820820137219945,1708,23840019,0,2019-11-11 20:30:04,49
273,Overpow,350,0.4840038591305482,1281,31270352,0,2019-11-11 20:30:04,49
274,Metaphor,-694,-0.4402859995674899,2306,2422325,0,2019-11-11 20:30:05,49
275,TobiasFate,375,0.5038375772704715,1235,33943493,0,2019-11-11 20:30:05,49
276,Nono_LoL,-97,0.08141367687796719,1656,4251032,0,2019-11-11 20:30:05,49
277,AdamKissAK,-147,0.032849856271240485,1665,9083903,0,2019-11-11 20:30:05,49
278,Skyyart,-21,0.13804672835337972,1482,6853217,0,2019-11-11 20:30:05,49
279,RezoneGAMES,-60,0.09737798538633236,1463,873483,0,2019-11-11 20:30:05,49
280,Solaaaa,125,0.2539442409166668,1214,7861926,0,2019-11-11 20:30:06,49
281,esl_summonersinn,-582,-0.37532470126627326,1877,7994896,0,2019-11-11 20:30:06,49
282,Opat04,-4,0.1352714948804037,1299,4383579,0,2019-11-11 20:30:06,49
283,ESL_it,-7,0.13069200525315994,1284,1224505,0,2019-11-11 20:30:06,49
284,인간젤리,392,0.48316238979039905,885,8507920,1,2019-11-11 20:30:06,49
285,Herdyn,-9,0.12753182681499475,1273,24397203,0,2019-11-11 20:30:06,49
286,ElOjoNinja,42,0.15382699552356505,1047,4557923,0,2019-11-11 20:30:06,49
287,OgamingLoL,189,0.27714619906274185,839,164950493,0,2019-11-11 20:30:06,49
288,Flanalistaa,35,0.1400331444799222,983,4571984,0,2019-11-11 20:30:07,49
289,FabulousN,-82,0.03603405493921241,1094,1613365,0,2019-11-11 20:30:07,49
290,Kyrenis,73,0.1623472904308173,840,1619339,0,2019-11-11 20:30:07,49
291,foggedftw2,-122,-0.011949193650388379,1016,4424312,0,2019-11-11 20:30:07,49
292,Zeling,-10,0.08623956418495882,897,8201457,0,2019-11-11 20:30:07,49
293,Katth,152,0.2275256896069019,718,3399098,0,2019-11-11 20:30:08,49
294,PG_Esports,226,0.2872153131376318,591,22978338,0,2019-11-11 20:30:08,49
295,피닉스박1,137,0.199697715217232,597,5863276,0,2019-11-11 20:30:08,49
296,たぬき忍者,84,0.1499843362900105,623,4806993,0,2019-11-11 20:30:08,49
297,IFresh_HD,27,0.09802364391322349,665,5428302,0,2019-11-11 20:30:08,49
298,KeriosRiven,5,0.07012154370690682,608,495436,0,2019-11-11 20:30:09,49
299,Flashynthen1ght,-121,-0.0413992642220512,732,4515532,0,2019-11-11 20:30:09,49
300,JelyFishTN,51,0.10743448118385185,531,896162,0,2019-11-11 20:30:09,49
301,TurntheSlayer,-6,0.056116900927080327,579,6051806,0,2019-11-11 20:30:09,49
302,rangerlol1,-134,-0.05985030968007343,680,858265,0,2019-11-11 20:30:09,49
303,PinkWardlol,-66,0.0001126456897292405,611,3211728,0,2019-11-11 20:30:09,49
304,Yassuo,-397,-1.6390397914833539,16572,52455236,1,2019-11-11 21:00:02,49
305,NoWay4u_Sir,1793,0.893607009429882,9665,38866827,1,2019-11-11 21:00:02,49
306,loltyler1,8423,7.585316395752528,1422,129643067,2,2019-11-11 21:00:02,49
307,jovirone,-86,-0.5275095670400471,5829,56151830,0,2019-11-11 21:00:03,49
308,imaqtpie,502,0.06888591425340262,5060,322465881,0,2019-11-11 21:00:03,49
309,Shiphtur,-432,-0.7772846820098307,4968,46028506,1,2019-11-11 21:00:03,49
310,ThaldrinLol,-287,-0.5443869528492016,3664,21507787,0,2019-11-11 21:00:03,49
311,hashinshin,-622,-0.8336362774542354,3446,23920170,1,2019-11-11 21:00:03,49
312,Aphromoo,1900,1.6742851008075612,798,73985892,1,2019-11-11 21:00:03,49
313,Crocodyle_lol,-35,-0.21774429112493587,2412,1602232,0,2019-11-11 21:00:03,49
314,Locodoco,-497,-0.6609849598838053,2687,3914586,0,2019-11-11 21:00:04,49
315,tarzaned,-91,-0.24818499813840633,2143,9084391,0,2019-11-11 21:00:04,49
