,UserName,DeltaAbsolute,DeltaPercentage,ViewCount,TotalViewerCount,LeaversFollowers,RequestTime,Distance
707,duskin,10,0.058289077384789945,20,85459,0,2019-11-12 02:30:26,49
708,HnHGamingCouple,6,0.03738124485805373,23,65874,0,2019-11-12 02:30:27,49
709,BritanyAngelus,-9,-0.04064006827651928,36,101005,0,2019-11-12 02:30:27,49
710,SSSouldent,-8,-0.03656228666689833,30,62125,0,2019-11-12 02:30:27,49
711,niro24,-3,-0.01070110946611215,25,48503,0,2019-11-12 02:30:27,49
712,striving_light,3,0.019894521642616764,17,63068,0,2019-11-12 02:30:27,49
713,SeePeeYou2,-3,-0.011138890998326642,23,4230,0,2019-11-12 02:30:27,49
714,InfamoussNYC,-3,-0.011357781764433902,22,31065,0,2019-11-12 02:30:27,49
715,tainaijano,-3,-0.011576672530541163,21,119434,0,2019-11-12 02:30:28,49
716,jinxedJK,1,0.008893378463980528,16,11812,0,2019-11-12 02:30:28,49
717,Betzzzz,5,0.02958232022460948,12,67557,0,2019-11-12 02:30:28,49
718,ittybittybanshee,-1,-0.001669983182441201,17,17194,0,2019-11-12 02:30:28,49
719,森之噴汁,2,0.013846723138030523,14,179992,0,2019-11-12 02:30:28,49
720,Stridergirl101,-6,-0.027531160383227365,22,25471,0,2019-11-12 02:30:28,49
721,thecroshow,-2,-0.007061109388705689,17,15054,0,2019-11-12 02:30:29,49
722,Brittany,-1,-0.002107764714655694,15,2107363,0,2019-11-12 02:30:29,49
723,connorvitug,-1,-0.002107764714655694,15,25231,0,2019-11-12 02:30:29,49
724,DisguisedToast,-130,-3.1084878246450245,8730,71546083,0,2019-11-12 03:00:22,49
725,Solary,42,-0.5305799544315519,2662,87110241,0,2019-11-12 03:00:23,49
726,Kurumx,-152,-1.2455477226473466,1674,238992,0,2019-11-12 03:00:23,49
727,kyo1984123,205,0.7580325748295689,1035,43762953,0,2019-11-12 03:00:23,49
728,keanelol,234,1.0118007247420615,658,3696240,0,2019-11-12 03:00:23,49
729,뚜두1,-4,-0.13802715945500532,420,102594,0,2019-11-12 03:00:23,49
730,黑大大,-33,-0.23361886738211157,232,304510,0,2019-11-12 03:00:23,49
731,armatvhs,-22,-0.16927722963402192,203,47853103,0,2019-11-12 03:00:23,49
732,SleetTFT,-21,-0.15968672886177349,187,122416,0,2019-11-12 03:00:24,49
733,KenHarusame,9,0.004566682065751282,148,1674284,0,2019-11-12 03:00:24,49
734,JerVBear,-8,-0.06804529874161913,97,2540,0,2019-11-12 03:00:24,49
735,BALOTELLI777,-4,-0.04256137765497636,79,25346,0,2019-11-12 03:00:24,49
736,IntoxiGames,-38,-0.2227801273195809,102,122161,0,2019-11-12 03:00:24,49
737,StrifeCro,-6,-0.048304380588324924,63,9426541,0,2019-11-12 03:00:24,49
738,Sarabellum,4,0.005886839778718844,52,101467,0,2019-11-12 03:00:24,49
739,LeeAcer,-3,-0.031011168751935825,56,177513,0,2019-11-12 03:00:25,49
740,shinopavels,11,0.04446459813576703,42,11854,0,2019-11-12 03:00:25,49
741,Hosty,-4,-0.035562420045003595,54,1056115,0,2019-11-12 03:00:25,49
742,BoizaoLoL,-9,-0.062238092771927045,58,123016,0,2019-11-12 03:00:25,49
743,jupeson,11,0.0458643896577616,37,7554,0,2019-11-12 03:00:25,49
744,Marples,-4,-0.034162628523009025,49,53119,0,2019-11-12 03:00:25,49
745,맛나는꼬꼬,11,0.04726418117975614,32,125663,0,2019-11-12 03:00:25,49
746,Khroen,-8,-0.05488725843487022,50,999887,0,2019-11-12 03:00:25,49
747,可疑,3,0.004975046442837,37,93003,0,2019-11-12 03:00:26,49
748,Sketch,-4,-0.03136304547901991,39,1379369,0,2019-11-12 03:00:26,49
749,LuckasTFT,-8,-0.051527758782083266,38,337219,0,2019-11-12 03:00:26,49
750,HnHGamingCouple,-1,-0.013229958729434027,29,65874,0,2019-11-12 03:00:26,49
751,striving_light,7,0.030179009225080794,20,63068,0,2019-11-12 03:00:26,49
752,niro24,5,0.019396756812551832,22,48503,0,2019-11-12 03:00:26,49
753,BritanyAngelus,-2,-0.017781210022501798,27,101005,0,2019-11-12 03:00:27,49
754,IntervenantGamer,5,0.02023663172574855,19,47925,0,2019-11-12 03:00:27,49
755,tainaijano,5,0.02051659003014747,18,119434,0,2019-11-12 03:00:27,49
756,SSSouldent,0,-0.00615908269677605,22,62125,0,2019-11-12 03:00:27,49
757,MadRoosTR,3,0.010294254226416305,18,5337,0,2019-11-12 03:00:27,49
758,森之噴汁,3,0.01085417083521413,16,179992,0,2019-11-12 03:00:28,49
759,InfamoussNYC,0,-0.005319207783579333,19,31065,0,2019-11-12 03:00:28,49
760,Betzzzz,2,0.005463044628949643,17,67557,0,2019-11-12 03:00:28,49
761,ittybittybanshee,0,-0.004479332870382602,16,17194,0,2019-11-12 03:00:28,49
762,SeePeeYou2,-4,-0.026043837695440566,20,4230,0,2019-11-12 03:00:28,49
763,connorvitug,2,0.0063029195421463735,14,25231,0,2019-11-12 03:00:28,49
764,DisguisedToast,1226,11.054593150663017,8600,71546083,0,2019-11-12 03:30:22,49
765,Diegosaurs,-458,-1.512976377402092,2157,8905583,0,2019-11-12 03:30:22,49
766,Kurumx,10,0.7976695455115266,1522,238992,0,2019-11-12 03:30:22,49
767,kyo1984123,71,1.0017554294999202,1240,43762953,0,2019-11-12 03:30:22,49
768,keanelol,330,2.2821773872855413,892,3696240,0,2019-11-12 03:30:22,49
769,뚜두1,11,0.26430392328635444,416,102594,0,2019-11-12 03:30:22,49
770,黑大大,0,0.0969745531541002,199,304510,0,2019-11-12 03:30:23,49
771,armatvhs,3,0.10499841717471448,181,47853103,0,2019-11-12 03:30:23,49
772,SleetTFT,-12,0.013711619276765896,166,122416,0,2019-11-12 03:30:23,49
773,JerVBear,0,0.043370528797562424,89,2540,0,2019-11-12 03:30:23,49
774,IntoxiGames,21,0.1487558174874109,64,122161,0,2019-11-12 03:30:23,49
775,BoizaoLoL,18,0.12465074615983518,49,123016,0,2019-11-12 03:30:23,49
776,shinopavels,3,0.04262282519619781,53,11854,0,2019-11-12 03:30:23,49
777,PerkyPerk,37,0.2164025338596274,19,76512,0,2019-11-12 03:30:23,49
778,danreggg,35,0.20520557943123194,19,19282,0,2019-11-12 03:30:24,49
779,StrifeCro,-4,0.005382721946142255,57,9426541,0,2019-11-12 03:30:24,49
780,Sarabellum,-5,-0.0007030645803876023,56,101467,0,2019-11-12 03:30:24,49
781,SeePeeYou2,32,0.18694821985164223,16,4230,0,2019-11-12 03:30:24,49
782,LeeAcer,-7,-0.01336194694577958,53,177513,0,2019-11-12 03:30:24,49
783,LuckasTFT,14,0.0929979603687332,30,337219,0,2019-11-12 03:30:24,49
784,jupeson,-12,-0.04379087957842909,48,7554,0,2019-11-12 03:30:24,49
785,Khroen,-7,-0.018722349381433356,42,999887,0,2019-11-12 03:30:25,49
786,可疑,-5,-0.00850001357770222,40,93003,0,2019-11-12 03:30:25,49
787,Betzzzz,16,0.09883451236147489,19,67557,0,2019-11-12 03:30:25,49
788,맛나는꼬꼬,-10,-0.03503047171169443,43,125663,0,2019-11-12 03:30:25,49
789,hangrysav,5,0.041149737503957035,27,7946,0,2019-11-12 03:30:25,49
790,KitingIsHard,9,0.06159440911141935,23,39845,0,2019-11-12 03:30:25,49
791,tainaijano,7,0.05039745468302388,23,119434,0,2019-11-12 03:30:25,49
792,striving_light,2,0.024354305861363834,27,63068,0,2019-11-12 03:30:26,49
793,HnHGamingCouple,-4,-0.008749248111490415,28,65874,0,2019-11-12 03:30:26,49
794,MadRoosTR,2,0.021430449987370884,21,5337,0,2019-11-12 03:30:26,49
795,森之噴汁,4,0.031652785791102034,19,179992,0,2019-11-12 03:30:26,49
796,hazed,-2,0.0009857783799085695,25,2602007,0,2019-11-12 03:30:26,49
797,niro24,-8,-0.031630466280613556,27,48503,0,2019-11-12 03:30:26,49
798,connorvitug,2,0.01899390342571007,16,25231,0,2019-11-12 03:30:27,49
799,1Rain,-2,-0.0019380774940844087,19,81167,0,2019-11-12 03:30:27,49
800,InfamoussNYC,-6,-0.024331986350875343,19,31065,0,2019-11-12 03:30:27,49
801,DisguisedToast,-1151,-4.459969896171458,9826,71546083,0,2019-11-12 04:00:23,49
802,Diegosaurs,-155,-0.5146680983839911,1699,8905583,0,2019-11-12 04:00:23,49
803,Kurumx,-207,-0.8558718121555957,1532,238992,0,2019-11-12 04:00:23,49
804,kyo1984123,-34,0.10168767222755637,1311,43762953,0,2019-11-12 04:00:23,49
805,keanelol,-44,0.02306268563489855,1222,3696240,0,2019-11-12 04:00:23,49
806,뚜두1,87,0.6046136815508514,427,102594,0,2019-11-12 04:00:23,49
807,黑大大,21,0.16787960916632882,199,304510,0,2019-11-12 04:00:24,49
808,armatvhs,-9,-0.010365713828093925,184,47853103,0,2019-11-12 04:00:24,49
809,SleetTFT,-18,-0.06967088111523201,154,122416,0,2019-11-12 04:00:24,49
810,JerVBear,6,0.055316321596444396,89,2540,0,2019-11-12 04:00:24,49
811,IntoxiGames,-6,-0.015524429531613981,85,122161,0,2019-11-12 04:00:24,49
812,StrifeCro,6,0.04708351634165192,53,9426541,0,2019-11-12 04:00:24,49
813,shinopavels,-1,0.006979419702846323,56,11854,0,2019-11-12 04:00:24,49
814,PerkyPerk,-1,0.006979419702846323,56,76512,0,2019-11-12 04:00:24,49
815,LeeAcer,5,0.0396555268486114,46,177513,0,2019-11-12 04:00:25,49
816,SeePeeYou2,2,0.022631406171162827,48,4230,0,2019-11-12 04:00:25,49
817,맛나는꼬꼬,10,0.06581840064075734,33,125663,0,2019-11-12 04:00:25,49
818,Khroen,0,0.008004116219937157,35,999887,0,2019-11-12 04:00:25,49
819,scarizardplays,4,0.03039802507672812,31,210256,0,2019-11-12 04:00:25,49
820,LuckasTFT,-10,-0.04820934495689558,44,337219,0,2019-11-12 04:00:25,49
821,hazed,10,0.06353151029220386,23,2602007,0,2019-11-12 04:00:26,49
822,可疑,-3,-0.009477382527222106,35,93003,0,2019-11-12 04:00:26,49
823,hangrysav,-1,0.001490882866318044,32,7946,0,2019-11-12 04:00:26,49
824,tainaijano,0,0.0068606710456604325,30,119434,0,2019-11-12 04:00:26,49
825,KitingIsHard,-4,-0.01599061588084122,32,39845,0,2019-11-12 04:00:26,49
826,striving_light,-4,-0.016676682985407282,29,63068,0,2019-11-12 04:00:26,49
827,HnHGamingCouple,1,0.011315703085581413,24,65874,0,2019-11-12 04:00:26,49
828,Betzzzz,-15,-0.07940337751585913,35,67557,0,2019-11-12 04:00:27,49
829,森之噴汁,-4,-0.018048817194539366,23,179992,0,2019-11-12 04:00:27,49
830,thecroshow,6,0.03793595494743801,13,15054,0,2019-11-12 04:00:27,49
831,GabeBarbosa,0,0.004345091662251596,19,58434,0,2019-11-12 04:00:27,49
832,Faye14,4,0.026281622449331854,13,325036,0,2019-11-12 04:00:27,49
833,MadRoosTR,-7,-0.035530315941698615,23,5337,0,2019-11-12 04:00:27,49
834,Nick_Beckwith,3,0.02045445620027876,13,31830,0,2019-11-12 04:00:28,49
835,Rain101,4,0.02605293341447651,12,25311,0,2019-11-12 04:00:28,49
836,1Rain,-1,-0.0019394526565121722,17,81167,0,2019-11-12 04:00:28,49
837,InfamoussNYC,1,0.008800123702172591,13,31065,0,2019-11-12 04:00:28,49
838,jinxedJK,1,0.008800123702172591,13,11812,0,2019-11-12 04:00:28,49
839,NightShadowz,-1,-0.00285420879593358,13,138917,0,2019-11-12 04:00:29,49
840,zerhos,-1,-0.00285420879593358,13,2812,0,2019-11-12 04:00:29,49
841,DisguisedToast,-431,1.6001425060636763,8675,71546083,0,2019-11-12 04:30:23,49
842,kyo1984123,118,1.3833544489470624,1277,43762953,0,2019-11-12 04:30:23,49
843,Kurumx,-109,-0.028687587687645788,1325,238992,0,2019-11-12 04:30:23,49
844,keanelol,7,0.6318026120567604,1178,3696240,0,2019-11-12 04:30:23,49
845,ArQuel,-93,-0.12098594945180974,937,24937872,0,2019-11-12 04:30:23,49
846,뚜두1,-73,-0.20543673136551233,514,102594,0,2019-11-12 04:30:23,49
847,armatvhs,0,0.08728031937117575,175,47853103,0,2019-11-12 04:30:23,49
848,黑大大,-52,-0.21922353835443187,220,304510,0,2019-11-12 04:30:24,49
849,SleetTFT,-25,-0.09031849651089574,136,122416,0,2019-11-12 04:30:24,49
850,JerVBear,-20,-0.07913747382198644,95,2540,0,2019-11-12 04:30:24,49
851,SeePeeYou2,14,0.11349998714248744,50,4230,0,2019-11-12 04:30:24,49
852,Azura,32,0.21439902216847495,24,213485,0,2019-11-12 04:30:24,49
853,shinopavels,1,0.033756868447829325,55,11854,0,2019-11-12 04:30:25,49
854,StrifeCro,-10,-0.03383317306660166,59,9426541,0,2019-11-12 04:30:25,49
855,LeeAcer,-9,-0.03149721959239565,51,177513,0,2019-11-12 04:30:25,49
856,scarizardplays,6,0.055411529461279696,35,210256,0,2019-11-12 04:30:25,49
857,PerkyPerk,-16,-0.07378361738213021,55,76512,0,2019-11-12 04:30:25,49
858,Jak1098,-1,0.013125131671545054,39,12351,0,2019-11-12 04:30:25,49
859,KitingIsHard,9,0.0708980494799549,28,39845,0,2019-11-12 04:30:25,49
860,맛나는꼬꼬,-8,-0.02916126611818956,43,125663,0,2019-11-12 04:30:25,49
861,hazed,1,0.02278448544116718,33,2602007,0,2019-11-12 04:30:26,49
862,LuckasTFT,-1,0.010631408260940028,34,337219,0,2019-11-12 04:30:26,49
863,可疑,0,0.015959829827872113,32,93003,0,2019-11-12 04:30:26,49
864,Khroen,-4,-0.00784757985046125,35,999887,0,2019-11-12 04:30:26,49
865,hangrysav,0,0.015461085145751091,31,7946,0,2019-11-12 04:30:26,49
866,HnHGamingCouple,0,0.0124686170530251,25,65874,0,2019-11-12 04:30:26,49
867,protozp,6,0.045436635818859566,15,2748,0,2019-11-12 04:30:26,49
868,森之噴汁,1,0.015802059891473166,19,179992,0,2019-11-12 04:30:27,49
869,Betzzzz,0,0.009974893642420074,20,67557,0,2019-11-12 04:30:27,49
870,zerhos,3,0.02496266897897431,12,2812,0,2019-11-12 04:30:27,49
871,Rain101,-1,0.0016540039827619701,16,25311,0,2019-11-12 04:30:27,49
872,Kunorebi,-8,-0.039136159760609635,23,13173,0,2019-11-12 04:30:27,49
873,1Rain,-1,0.0016540039827619701,16,81167,0,2019-11-12 04:30:27,49
874,Nick_Beckwith,-2,-0.004671906948412116,16,31830,0,2019-11-12 04:30:28,49
875,Faye14,-3,-0.010499073197465209,17,325036,0,2019-11-12 04:30:27,49
876,Sob_moisty,-1,0.00015776993639894654,13,46164,0,2019-11-12 04:30:28,49
877,MadRoosTR,-5,-0.02364963974193439,16,5337,0,2019-11-12 04:30:29,49
878,NightShadowz,-2,-0.006666885676896134,12,138917,0,2019-11-12 04:30:29,49
879,kyo1984123,94,4.98284683261452,1395,43762953,0,2019-11-12 05:00:23,49
880,keanelol,108,4.493780709763452,1185,3696240,0,2019-11-12 05:00:23,49
881,Kurumx,-224,1.5065053640721286,1216,238992,0,2019-11-12 05:00:23,49
882,강소연,-11,2.4472265104097835,865,3220959,0,2019-11-12 05:00:23,49
883,ArQuel,-116,1.4116730138516802,844,24937872,0,2019-11-12 05:00:23,49
884,뚜두1,-8,1.2254809944857579,441,102594,0,2019-11-12 05:00:23,49
885,armatvhs,11,0.6177430351157509,175,47853103,0,2019-11-12 05:00:24,49
886,黑大大,10,0.5878404353728424,168,304510,0,2019-11-12 05:00:24,49
887,SleetTFT,-6,0.27148857506697577,111,122416,0,2019-11-12 05:00:24,49
888,Classic_Christinee,18,0.38794540419755164,75,435389,0,2019-11-12 05:00:24,49
889,Azura,17,0.3226777712370404,56,213485,0,2019-11-12 05:00:24,49
890,Pinch3HS,34,0.39780030995086435,28,40786,0,2019-11-12 05:00:24,49
891,shinopavels,-2,0.14649082761686233,56,11854,0,2019-11-12 05:00:25,49
892,scarizardplays,0,0.12083053016014123,41,210256,0,2019-11-12 05:00:25,49
893,KitingIsHard,4,0.14613417388483763,37,39845,0,2019-11-12 05:00:25,49
894,LuckasTFT,1,0.10652683838104732,33,337219,0,2019-11-12 05:00:25,49
895,Khroen,1,0.10063266617811367,31,999887,0,2019-11-12 05:00:25,49
896,可疑,-2,0.07576076118165767,32,93003,0,2019-11-12 05:00:25,49
897,Nick_Beckwith,13,0.16180816684486843,14,31830,0,2019-11-12 05:00:25,49
898,Betzzzz,7,0.12385270125782388,20,67557,0,2019-11-12 05:00:26,49
899,HnHGamingCouple,0,0.07367715253667148,25,65874,0,2019-11-12 05:00:26,49
900,森之噴汁,-3,0.03112273093141435,20,179992,0,2019-11-12 05:00:26,49
901,Faye14,3,0.06907819651845888,14,325036,0,2019-11-12 05:00:26,49
902,Rain101,1,0.05347928855464387,15,25311,0,2019-11-12 05:00:26,49
903,protozp,-6,0.006250825934958404,21,2748,0,2019-11-12 05:00:26,49
904,MadRoosTR,4,0.06950993524669928,11,5337,0,2019-11-12 05:00:27,49
905,Kunorebi,0,0.04420629152200292,15,13173,0,2019-11-12 05:00:27,49
906,C_Loz,-1,0.03198620838789509,14,22100,0,2019-11-12 05:00:27,49
907,DesertMOOSE_,1,0.041690944148776415,11,138946,0,2019-11-12 05:00:27,49
908,zerhos,-3,0.016387300424080056,15,2812,0,2019-11-12 05:00:28,49
909,KatElise,-2,0.019766125253787306,13,19962,0,2019-11-12 05:00:28,49
910,MayraB96,0,0.03241794711613548,11,5336,0,2019-11-12 05:00:28,49
911,뭇바보,0,0.03241794711613548,11,220,0,2019-11-12 05:00:28,49
912,Guarho,-3,0.010493128221146356,13,3478,0,2019-11-12 05:00:28,49
913,iiPosiedon,-1,0.02019786398202765,10,1254,0,2019-11-12 05:00:29,49
914,Scarra,-328,2.447675685938094,3467,80802752,0,2019-11-12 05:30:22,49
915,keanelol,774,10.791895140994527,1293,3696240,0,2019-11-12 05:30:22,49
916,kyo1984123,-25,2.32829491977534,1489,43762953,0,2019-11-12 05:30:22,49
917,뚜두1,-44,0.2722385540166945,433,102594,0,2019-11-12 05:30:23,49
918,黑大大,38,0.7300964874095734,178,304510,0,2019-11-12 05:30:23,49
919,armatvhs,-26,0.03869659579520013,186,47853103,0,2019-11-12 05:30:23,49
920,Classic_Christinee,22,0.40510824499337894,93,435389,0,2019-11-12 05:30:23,49
921,Azura,9,0.22685166409874924,73,213485,0,2019-11-12 05:30:24,49
922,Neko,-12,0.005887990290427081,79,790927,0,2019-11-12 05:30:24,49
923,TheDapperKing,-5,0.0638041065528171,68,6157,0,2019-11-12 05:30:24,49
924,shinopavels,9,0.1936260650097903,54,11854,0,2019-11-12 05:30:24,49
925,Pinch3HS,-4,0.06433352487783728,62,40786,0,2019-11-12 05:30:24,49
926,Hadomancer,-1,0.05892691688680107,40,158157,0,2019-11-12 05:30:24,49
927,scarizardplays,-3,0.038632207079995096,41,210256,0,2019-11-12 05:30:25,49
928,LunaChibiusa,9,0.14291330850558986,25,1844,0,2019-11-12 05:30:25,49
929,Faye14,14,0.18403214644422214,17,325036,0,2019-11-12 05:30:25,49
930,jellycakeroll,7,0.1173724514742113,23,10690,0,2019-11-12 05:30:25,49
931,可疑,-1,0.041439759471559534,30,93003,0,2019-11-12 05:30:25,49
932,Nick_Beckwith,0,0.047215325021152166,27,31830,0,2019-11-12 05:30:25,49
933,HnHGamingCouple,2,0.06576131908643412,25,65874,0,2019-11-12 05:30:25,49
934,Betzzzz,-4,0.0031284739244917814,27,67557,0,2019-11-12 05:30:25,49
935,Kunorebi,1,0.037252448897027446,15,13173,0,2019-11-12 05:30:26,49
936,KatElise,4,0.06332272425342611,11,19962,0,2019-11-12 05:30:26,49
937,Rain101,-1,0.016957739090221358,16,25311,0,2019-11-12 05:30:26,49
938,DesertMOOSE_,2,0.04302801444662009,12,138946,0,2019-11-12 05:30:26,49
939,fwoshy,-1,0.013460307607173094,14,342102,0,2019-11-12 05:30:26,49
940,iiPosiedon,3,0.04880357999621272,9,1254,0,2019-11-12 05:30:27,49
941,MayraB96,1,0.030257585930930808,11,5336,0,2019-11-12 05:30:27,49
942,Guarho,2,0.03953058296357176,10,3478,0,2019-11-12 05:30:27,49
943,MystiqChrissy,1,0.02850887018940665,10,3302,0,2019-11-12 05:30:27,49
944,zerhos,-1,0.009962876124124762,12,2812,0,2019-11-12 05:30:27,49
945,3milia3,-4,-0.017856114973798104,15,7304,0,2019-11-12 05:30:28,49
946,Kal3l,0,0.019235873156765698,11,7284,0,2019-11-12 05:30:27,49
947,nngills,0,0.01748715741524154,10,25606,0,2019-11-12 05:30:28,49
948,NanaSeriously,0,0.01748715741524154,10,67890,0,2019-11-12 05:30:28,49
949,뭇바보,-1,0.008214160382600588,11,220,0,2019-11-12 05:30:28,49
950,MarlinxMao,0,0.013989725932193248,8,13691,0,2019-11-12 05:30:29,49
951,Scarra,1044,6.749092489906012,3139,80802752,0,2019-11-12 06:00:23,49
952,keanelol,97,-1.3921402626849897,2067,3696240,0,2019-11-12 06:00:23,49
953,kyo1984123,-88,-2.5349176783076324,1464,43762953,0,2019-11-12 06:00:23,49
954,뚜두1,48,0.03201602204281606,389,102594,0,2019-11-12 06:00:23,49
955,Crendor,141,1.169633920842445,197,10361849,0,2019-11-12 06:00:23,49
956,MatteoHS,8,-0.18138054790909308,229,8343146,0,2019-11-12 06:00:24,49
957,黑大大,-12,-0.3642819331249707,216,304510,0,2019-11-12 06:00:24,49
958,Azura,7,-0.024073024332383786,82,213485,0,2019-11-12 06:00:24,49
959,Pinch3HS,9,0.022992314727563024,58,40786,0,2019-11-12 06:00:24,49
960,TheDapperKing,-10,-0.17049719211054537,63,6157,0,2019-11-12 06:00:24,49
961,Hadomancer,7,0.024833442985775833,39,158157,0,2019-11-12 06:00:24,49
962,AgonTFT,-15,-0.21764423804585653,61,21888,0,2019-11-12 06:00:24,49
963,jellycakeroll,16,0.1240288579532618,30,10690,0,2019-11-12 06:00:24,49
964,scarizardplays,0,-0.043219668792792154,38,210256,0,2019-11-12 06:00:25,49
965,Nick_Beckwith,4,0.008828700239382647,27,31830,0,2019-11-12 06:00:25,49
966,LunaChibiusa,-6,-0.097976348387048,34,1844,0,2019-11-12 06:00:25,49
967,HnHGamingCouple,-4,-0.07024612431335037,27,65874,0,2019-11-12 06:00:25,49
968,Faye14,-9,-0.12421732847910247,31,325036,0,2019-11-12 06:00:25,49
969,Betzzzz,-1,-0.036043626285781644,23,67557,0,2019-11-12 06:00:26,49
970,Whitenz,2,0.0015709508570075914,16,11281,0,2019-11-12 06:00:26,49
971,DesertMOOSE_,1,-0.006038682801937062,14,138946,0,2019-11-12 06:00:26,49
972,Rain101,0,-0.017060395576102144,15,25311,0,2019-11-12 06:00:26,49
973,celinaaarem,7,0.06009159384305357,8,68120,0,2019-11-12 06:00:26,49
974,3milia3,3,0.017142102451466634,11,7304,0,2019-11-12 06:00:26,49
975,zerhos,2,0.0072577493823750006,11,2812,0,2019-11-12 06:00:27,49
976,Guarho,-1,-0.023532669529973363,12,3478,0,2019-11-12 06:00:28,49
977,Kal3l,0,-0.012510956755808253,11,7284,0,2019-11-12 06:00:28,49
978,iiPosiedon,-2,-0.03341702259906498,12,1254,0,2019-11-12 06:00:28,49
979,MarlinxMao,2,0.01066982849759543,8,13691,0,2019-11-12 06:00:28,49
980,뭇바보,0,-0.011373597050734763,10,220,0,2019-11-12 06:00:28,49
981,CanalDoTohr,-4,-0.0554604481473952,14,18904,0,2019-11-12 06:00:28,49
982,nngills,-1,-0.021257950119826396,10,25606,0,2019-11-12 06:00:28,49
983,mushybaby,-1,-0.021257950119826396,10,3605,0,2019-11-12 06:00:29,49
984,LongTimeTwitch,-3,-0.043301375668156616,12,29599,0,2019-11-12 06:00:29,49
985,MayraB96,-4,-0.05318572873724825,12,5336,0,2019-11-12 06:00:29,49
986,Scarra,361,2.1828247780496923,4183,80802752,0,2019-11-12 06:30:22,49
987,keanelol,-170,-2.288293542807512,2164,3696240,0,2019-11-12 06:30:22,49
988,kyo1984123,2,-0.40037169106510007,1376,43762953,0,2019-11-12 06:30:22,49
989,saintvicious,126,1.1192034326836597,288,42567003,0,2019-11-12 06:30:22,49
990,Crendor,48,0.3567608534699054,338,10361849,0,2019-11-12 06:30:23,49
991,MatteoHS,4,-0.03394142351898255,237,8343146,0,2019-11-12 06:30:23,49
992,黑大大,-3,-0.09093623760920488,204,304510,0,2019-11-12 06:30:23,49
993,Pinch3HS,14,0.11368473674560942,67,40786,0,2019-11-12 06:30:23,49
994,Azura,-9,-0.11335049240866246,89,213485,0,2019-11-12 06:30:23,49
995,AgonTFT,22,0.19672314995120355,46,21888,0,2019-11-12 06:30:23,49
996,TheDapperKing,-7,-0.08321547748607311,53,6157,0,2019-11-12 06:30:24,49
997,Hadomancer,-4,-0.05234285253945642,46,158157,0,2019-11-12 06:30:24,49
998,LunaChibiusa,9,0.07767819453291214,28,1844,0,2019-11-12 06:30:24,49
999,jellycakeroll,-9,-0.10024016071073721,46,10690,0,2019-11-12 06:30:24,49
1000,scarizardplays,-3,-0.04032425942651641,38,210256,0,2019-11-12 06:30:24,49
1001,Nick_Beckwith,-5,-0.05734894265118046,31,31830,0,2019-11-12 06:30:25,49
1002,Veralion,0,-0.007927177305722288,26,106896,0,2019-11-12 06:30:24,49
1003,Kachelle,-1,-0.016896856070307498,24,2896,0,2019-11-12 06:30:25,49
1004,Betzzzz,-4,-0.045025458103405025,22,67557,0,2019-11-12 06:30:25,49
1005,Whitenz,-2,-0.024646969095550808,18,11281,0,2019-11-12 06:30:25,49
1006,米兒,4,0.03465914931899895,12,798823,0,2019-11-12 06:30:25,49
1007,DesertMOOSE_,0,-0.004573371522532094,15,138946,0,2019-11-12 06:30:25,49
1008,Faye14,-7,-0.07376384300617347,22,325036,0,2019-11-12 06:30:26,49
1009,MayraB96,6,0.055037638326853155,8,5336,0,2019-11-12 06:30:26,49
1010,DasMooseTV,-1,-0.014152833156788253,15,55646,0,2019-11-12 06:30:26,49
1011,becajb,2,0.01611000892015757,10,2063,0,2019-11-12 06:30:26,49
1012,Lakefu,-1,-0.013543050287117303,13,16871,0,2019-11-12 06:30:26,49
1013,TeebsGaming,0,-0.0033538057831902085,11,74948,0,2019-11-12 06:30:27,49
1014,iswimwithsharks,2,0.016414900354993045,9,13953,0,2019-11-12 06:30:27,49
1015,zerhos,-2,-0.023122511921373462,13,2812,0,2019-11-12 06:30:27,49
1016,LongTimeTwitch,2,0.016414900354993045,9,29599,0,2019-11-12 06:30:27,49
1017,Kal3l,0,-0.0033538057831902085,11,7284,0,2019-11-12 06:30:27,49
1018,Guarho,-1,-0.012933267417446354,11,3478,0,2019-11-12 06:30:27,49
1019,nngills,0,-0.002744022913519259,9,25606,0,2019-11-12 06:30:28,49
1020,MarlinxMao,-2,-0.022207837616867038,10,13691,0,2019-11-12 06:30:28,49
1021,Scarra,-718,-4.7456405096751695,5900,80802752,0,2019-11-12 08:00:22,49
1022,keanelol,-101,-0.27117330012188035,2064,3696240,0,2019-11-12 08:00:22,49
1023,kyo1984123,22,0.6926778675718772,1523,43762953,0,2019-11-12 08:00:22,49
1024,saintvicious,14,0.26921136969728465,435,42567003,0,2019-11-12 08:00:22,49
1025,ToonTV,193,1.8046473507680245,61,315919,0,2019-11-12 08:00:22,49
1026,黑大大,11,0.16630167824651498,201,304510,0,2019-11-12 08:00:23,49
1027,snoodyboo,152,1.4215845640070386,49,3054332,0,2019-11-12 08:00:23,49
1028,嘎滋,21,0.22859792359721076,107,8527463,0,2019-11-12 08:00:23,49
1029,FujitoraHS,33,0.32705859100432433,68,259175,0,2019-11-12 08:00:23,49
1030,Your_Life_is_Mine_,8,0.09422798417627143,63,35089,0,2019-11-12 08:00:23,49
