,UserName,DeltaAbsolute,DeltaPercentage,ViewCount,TotalViewerCount,LeaversFollowers,RequestTime,Distance
850,木棉花官方頻道,1,-0.5860753573653485,777,2132580,0,2019-11-12 05:30:11,49
851,青荃,30,-0.45654913320629165,711,113667,0,2019-11-12 05:30:11,49
852,jwonggg,96,-0.17101580121145243,573,5816589,0,2019-11-12 05:30:11,49
853,EXBC,156,0.05866096995874592,487,12560021,0,2019-11-12 05:30:11,49
854,阿土,24,-0.3888829280322632,600,7918992,0,2019-11-12 05:30:11,49
855,GorilaNerd,10,-0.4219628278102334,593,5698023,0,2019-11-12 05:30:11,49
856,yugwha0901,30,-0.33605760072906166,552,1499732,0,2019-11-12 05:30:12,49
857,MegLove,23,-0.3537342631885869,550,478755,0,2019-11-12 05:30:12,49
858,Lacari,76,-0.14021853771719428,460,6289171,0,2019-11-12 05:30:12,49
859,DKane,97,-0.059907448645661,430,1865563,0,2019-11-12 05:30:12,49
860,SeriousGaming,39,-0.23560097512418188,452,40573255,0,2019-11-12 05:30:12,49
861,adeptthebest,-9,-0.39979093584705416,495,1198521,0,2019-11-12 05:30:12,49
862,Hitch,19,-0.28967825023023663,451,3490777,0,2019-11-12 05:30:12,49
863,Wizhum,195,0.3633773700311973,226,154193,0,2019-11-12 05:30:12,49
864,poormale,12,-0.2543083260645662,379,238998,0,2019-11-12 05:30:13,49
865,Dracon,88,0.023025553796563125,288,5170296,0,2019-11-12 05:30:13,49
866,Boneclinks,26,-0.16969745642212009,318,2521727,0,2019-11-12 05:30:13,49
867,Peereira7,7,-0.23543133658069293,336,392767,0,2019-11-12 05:30:13,49
868,Classify,-65,-0.4760327148123017,393,525605,0,2019-11-12 05:30:13,49
869,리타,50,-0.05918466179718651,259,625454,0,2019-11-12 05:30:13,49
870,InexpensiveGamer,-3,-0.21965380064338402,279,4020491,1,2019-11-12 05:30:14,49
871,BadBunny,1,-0.1958040414799821,262,3907874,0,2019-11-12 05:30:14,49
872,CryptoTradersTV,18,-0.12115531044321204,225,2021409,0,2019-11-12 05:30:14,49
873,Blondiewondie,-26,-0.26604236228484224,257,8827573,0,2019-11-12 05:30:15,49
874,KristoferYee,1,-0.16624951464594462,223,221247,0,2019-11-12 05:30:15,49
875,RetroManny,-25,-0.2504178656444025,240,116305,0,2019-11-12 05:30:15,49
876,murilo_RT,1,-0.15867143084234536,213,455130,0,2019-11-12 05:30:15,49
877,HasanAbi,-60,-2.8893059740949436,3524,5077612,1,2019-11-12 06:00:10,49
878,쌍베,991,0.5263826548449684,1794,13740692,0,2019-11-12 06:00:10,49
879,懶貓,480,-0.0841154120510903,1300,24761630,0,2019-11-12 06:00:10,49
880,앰비션_,320,-0.4425623403896237,1358,26001324,0,2019-11-12 06:00:10,49
881,Jinnytty,150,-0.7898831512744398,1377,15777984,0,2019-11-12 06:00:10,49
882,melonyeahyeahyeah,196,-0.3270953952498896,903,1252919,0,2019-11-12 06:00:11,49
883,TheSushiDragon,-154,-1.2694040398880158,1231,2773439,2,2019-11-12 06:00:11,49
884,蝦愛橘子,285,-0.01621782410802508,729,18923183,0,2019-11-12 06:00:11,49
885,theRealShooKon3,-43,-0.8761829287985665,1007,5538213,1,2019-11-12 06:00:11,49
886,yugwha0901,331,0.18935000217377862,582,1499732,1,2019-11-12 06:00:11,49
887,단팽이,503,0.7104878534101338,347,318509,0,2019-11-12 06:00:11,49
888,SkipNhOLIVE,6,-0.6246327860866083,809,2038719,0,2019-11-12 06:00:11,49
889,木棉花官方頻道,8,-0.5963377243357053,778,2132580,0,2019-11-12 06:00:11,49
890,EXBC,98,-0.314182610608847,643,12560021,0,2019-11-12 06:00:12,49
891,HAELZ1,-92,-0.8209570085145885,815,20638,0,2019-11-12 06:00:12,49
892,青荃,-41,-0.6630356239603683,741,113667,0,2019-11-12 06:00:12,49
893,jwonggg,-33,-0.5907588520228797,669,5816589,0,2019-11-12 06:00:12,49
894,MegLove,45,-0.3627431312106657,573,478755,0,2019-11-12 06:00:12,49
895,GorilaNerd,-8,-0.48996418078580173,603,5698023,0,2019-11-12 06:00:12,49
896,SeriousGaming,93,-0.20439435099234293,491,40573255,0,2019-11-12 06:00:12,49
897,阿土,-48,-0.5846888472537004,624,7918992,0,2019-11-12 06:00:13,49
898,Valeria7K,275,0.3150566462670926,283,1379312,0,2019-11-12 06:00:13,49
899,Hitch,45,-0.2817227863681493,470,3490777,1,2019-11-12 06:00:13,49
900,DKane,-22,-0.45755426315030645,527,1865563,1,2019-11-12 06:00:13,49
901,Dracon,32,-0.23319882463286967,376,5170296,0,2019-11-12 06:00:14,49
902,Wizhum,-18,-0.3663535069002404,421,154193,0,2019-11-12 06:00:14,49
903,poormale,5,-0.2977869238627314,391,238998,0,2019-11-12 06:00:14,49
904,Peereira7,1,-0.26785046549388936,343,392767,0,2019-11-12 06:00:14,49
905,리타,-5,-0.25283677895048706,309,625454,0,2019-11-12 06:00:14,49
906,poofesure,-30,-0.3001422904857096,307,36668,0,2019-11-12 06:00:15,49
907,Kalei,15,-0.16575087858501258,248,1341049,0,2019-11-12 06:00:15,49
908,InexpensiveGamer,-16,-0.24838544211975555,276,4020491,0,2019-11-12 06:00:15,49
909,girlwithyellowspoon,-13,-0.23308073198919493,264,637337,0,2019-11-12 06:00:15,49
910,CryptoTradersTV,0,-0.19114508540516012,243,2021409,0,2019-11-12 06:00:15,49
911,Classify,-87,-0.4281044879915973,328,525605,0,2019-11-12 06:00:15,49
912,Blondiewondie,9,-0.16410948196707387,231,8827573,0,2019-11-12 06:00:15,49
913,BadBunny,-28,-0.26162135996827524,263,3907874,0,2019-11-12 06:00:16,49
914,KristoferYee,-4,-0.1840201804385801,224,221247,0,2019-11-12 06:00:16,49
915,HasanAbi,26,1.741843758287212,3464,5077612,0,2019-11-12 06:30:09,49
916,쌍베,319,2.127673780756999,2785,13740692,0,2019-11-12 06:30:09,49
917,Trainwreckstv,1755,4.882453803175343,1240,15608673,0,2019-11-12 06:30:09,49
918,懶貓,224,1.4089515776905994,1780,24761630,0,2019-11-12 06:30:10,49
919,Jinnytty,-46,0.6276521607856003,1527,15777984,0,2019-11-12 06:30:10,49
920,蝦愛橘子,178,0.9255763254242702,1014,18923183,0,2019-11-12 06:30:10,49
921,melonyeahyeahyeah,19,0.5788524288037,1099,1252919,0,2019-11-12 06:30:10,49
922,TheSushiDragon,-36,0.43401042601924367,1077,2773439,0,2019-11-12 06:30:10,49
923,Valeria7K,442,1.3487058606518665,558,1379312,0,2019-11-12 06:30:11,49
924,theRealShooKon3,-112,0.1938429306480618,964,5538213,0,2019-11-12 06:30:11,49
925,SkipNhOLIVE,-4,0.3851332779832872,815,2038719,0,2019-11-12 06:30:11,49
926,木棉花官方頻道,5,0.3930390168712923,786,2132580,0,2019-11-12 06:30:11,49
927,yugwha0901,-128,0.13009703489916102,913,1499732,0,2019-11-12 06:30:11,49
928,단팽이,-87,0.19959847798663954,850,318509,0,2019-11-12 06:30:11,49
929,EXBC,8,0.37855420127116,741,12560021,0,2019-11-12 06:30:11,49
930,青荃,36,0.42699947934197735,700,113667,0,2019-11-12 06:30:12,49
931,윤이샘,78,0.5042704319580134,648,1131829,0,2019-11-12 06:30:12,49
932,DSKoopa,146,0.6246227747146991,554,765334,0,2019-11-12 06:30:12,49
933,HAELZ1,-86,0.14050284010954273,723,20638,0,2019-11-12 06:30:12,49
934,GorilaNerd,-3,0.2809763451154228,595,5698023,0,2019-11-12 06:30:12,49
935,jwonggg,-67,0.14470262526754318,636,5816589,0,2019-11-12 06:30:12,49
936,阿土,-39,0.18394183231874162,576,7918992,0,2019-11-12 06:30:12,49
937,MegLove,-103,0.048152642524526,618,478755,0,2019-11-12 06:30:13,49
938,physicalgamerz,-37,0.16750186783402188,532,105986,0,2019-11-12 06:30:13,49
939,Hitch,-44,0.14218710435396886,515,3490777,0,2019-11-12 06:30:13,49
940,Dracon,33,0.2781976668572862,408,5170296,0,2019-11-12 06:30:13,49
941,SeriousGaming,-158,-0.10250372090390036,584,40573255,0,2019-11-12 06:30:13,49
942,Morocho,47,0.2939410299535721,370,321922,0,2019-11-12 06:30:13,49
943,Peereira7,69,0.3350161851998418,344,392767,0,2019-11-12 06:30:13,49
944,Wizhum,-80,9.129656652029361e-05,403,154193,0,2019-11-12 06:30:14,49
945,Kalei,37,0.21769952482898924,263,1341049,0,2019-11-12 06:30:14,49
946,mumusiraneitor,31,0.18997913975054642,236,4054624,0,2019-11-12 06:30:14,49
947,Indiefoxx,26,0.17438903468363864,229,3071033,0,2019-11-12 06:30:14,49
948,woody317,24,0.17047873691446347,231,78473,0,2019-11-12 06:30:14,49
949,BadBunny,3,0.12118359942583395,235,3907874,0,2019-11-12 06:30:15,49
950,CryptoTradersTV,-9,0.09578369259612657,243,2021409,0,2019-11-12 06:30:15,49
951,Classify,-19,0.07041784310628096,241,525605,0,2019-11-12 06:30:15,49
952,girlwithyellowspoon,-35,0.03622828063089495,251,637337,0,2019-11-12 06:30:15,49
953,poofesure,-67,-0.029243663997892133,277,36668,0,2019-11-12 06:30:15,49
954,Trainwreckstv,1194,1.9983284020961039,2995,15608673,0,2019-11-12 07:00:09,49
955,쌍베,951,1.4347446835346052,3104,13740692,0,2019-11-12 07:00:09,49
956,HasanAbi,-460,-1.783838417595951,3490,5077612,0,2019-11-12 07:00:09,49
957,pokelawls,518,0.6331726094439478,2370,18962201,0,2019-11-12 07:00:09,49
958,懶貓,231,0.07556420209246895,2004,24761630,0,2019-11-12 07:00:09,49
959,Jinnytty,-3,-0.33003331558314875,1481,15777984,0,2019-11-12 07:00:09,49
960,蝦愛橘子,135,0.039612510570844695,1192,18923183,0,2019-11-12 07:00:09,49
961,똘똘똘이_,347,0.5625014219673403,954,17587923,0,2019-11-12 07:00:10,49
962,melonyeahyeahyeah,95,-0.03308328851565445,1118,1252919,0,2019-11-12 07:00:10,49
963,FOUSEY,698,1.441754980491722,498,1980288,0,2019-11-12 07:00:10,49
964,木棉花官方頻道,396,0.7069370483852455,791,2132580,0,2019-11-12 07:00:10,49
965,StTasha,7,-0.22244698613922598,1090,1391565,0,2019-11-12 07:00:10,49
966,TheSushiDragon,26,-0.16954272882729304,1041,2773439,0,2019-11-12 07:00:10,49
967,Valeria7K,-34,-0.293870594922391,1000,1379312,0,2019-11-12 07:00:10,49
968,단팽이,153,0.17326662900593237,763,318509,0,2019-11-12 07:00:10,49
969,天菜娘娘,308,0.5597139839161394,570,7267426,0,2019-11-12 07:00:11,49
970,theRealShooKon3,-7,-0.20157948839948947,852,5538213,0,2019-11-12 07:00:11,49
971,SkipNhOLIVE,-29,-0.24149667432221222,811,2038719,0,2019-11-12 07:00:11,49
972,yugwha0901,-30,-0.2380410315238286,785,1499732,0,2019-11-12 07:00:11,49
973,EXBC,-37,-0.2457299383628757,749,12560021,0,2019-11-12 07:00:11,49
974,青荃,-37,-0.24289145011931046,736,113667,0,2019-11-12 07:00:11,49
975,DSKoopa,-8,-0.17061234416347548,700,765334,0,2019-11-12 07:00:12,49
976,jwonggg,110,0.12010825879379294,569,5816589,0,2019-11-12 07:00:12,49
977,GorilaNerd,29,-0.06484171073330636,592,5698023,0,2019-11-12 07:00:12,49
978,MegLove,42,-0.019151788567713712,515,478755,0,2019-11-12 07:00:12,49
979,physicalgamerz,11,-0.0836462279287622,495,105986,0,2019-11-12 07:00:12,49
980,HAELZ1,-134,-0.4367446382267477,637,20638,0,2019-11-12 07:00:13,49
981,阿土,-35,-0.19499807809032155,537,7918992,0,2019-11-12 07:00:13,49
982,Peereira7,45,0.00978342794803666,413,392767,0,2019-11-12 07:00:13,49
983,Dracon,9,-0.07629825183298544,441,5170296,0,2019-11-12 07:00:13,49
984,Hitch,-36,-0.18280862531173825,471,3490777,0,2019-11-12 07:00:13,49
985,SeriousGaming,6,-0.07968707415665088,426,40573255,0,2019-11-12 07:00:13,49
986,Morocho,-64,-0.23321532512337628,417,321922,0,2019-11-12 07:00:13,49
987,쏘입니다,82,0.12385118085939562,267,376196,0,2019-11-12 07:00:13,49
988,Indiefoxx,37,0.026511307859853117,255,3071033,0,2019-11-12 07:00:14,49
989,BadBunny,40,0.03688717816767828,238,3907874,0,2019-11-12 07:00:14,49
990,woody317,18,-0.015694032226334587,255,78473,0,2019-11-12 07:00:14,49
991,iaaras2,-3,-0.06518052793358087,268,1883858,0,2019-11-12 07:00:14,49
992,Wavy,-41,-0.15548652984259137,295,4278660,0,2019-11-12 07:00:14,49
993,연나비님,31,0.021043734709552897,219,1075781,0,2019-11-12 07:00:14,49
994,mumusiraneitor,-29,-0.12271685859149073,267,4054624,0,2019-11-12 07:00:15,49
995,Wizhum,-93,-0.2771095486435611,323,154193,0,2019-11-12 07:00:15,49
996,Trainwreckstv,307,2.23517045549084,4189,15608673,0,2019-11-12 07:30:09,49
997,pokelawls,493,2.2631424741008797,2888,18962201,1,2019-11-12 07:30:09,49
998,懶貓,173,1.2161760038235103,2235,24761630,0,2019-11-12 07:30:10,49
999,melonyeahyeahyeah,498,1.697318739567268,1213,1252919,0,2019-11-12 07:30:10,49
1000,Jinnytty,85,0.7287787646534061,1478,15777984,0,2019-11-12 07:30:10,49
1001,똘똘똘이_,259,1.1142544245738195,1301,17587923,0,2019-11-12 07:30:10,49
1002,蝦愛橘子,-18,0.4122326986907896,1327,18923183,0,2019-11-12 07:30:10,49
1003,木棉花官方頻道,70,0.5897457633275538,1187,2132580,0,2019-11-12 07:30:10,49
1004,FOUSEY,-33,0.3284744665124668,1196,1980288,0,2019-11-12 07:30:10,49
1005,StTasha,10,0.4046456459269412,1097,1391565,0,2019-11-12 07:30:10,49
1006,青荃,379,1.2142992251664921,699,113667,0,2019-11-12 07:30:11,49
1007,Valeria7K,66,0.503130284458853,966,1379312,0,2019-11-12 07:30:11,49
1008,天菜娘娘,63,0.46502875843995506,878,7267426,0,2019-11-12 07:30:11,49
1009,theRealShooKon3,80,0.49726395423389613,845,5538213,0,2019-11-12 07:30:11,49
1010,단팽이,-39,0.21634281452877646,916,318509,0,2019-11-12 07:30:11,49
1011,cyr,197,0.7309044804721863,652,4387806,0,2019-11-12 07:30:11,49
1012,EXBC,63,0.40768118544939225,712,12560021,0,2019-11-12 07:30:11,49
1013,yugwha0901,16,0.3018966328496082,755,1499732,0,2019-11-12 07:30:11,49
1014,SkipNhOLIVE,-13,0.236787021261609,782,2038719,0,2019-11-12 07:30:12,49
1015,jwonggg,33,0.3192767344351508,679,5816589,0,2019-11-12 07:30:12,49
1016,JustCooman,8,0.26201605568062214,699,5559423,0,2019-11-12 07:30:12,49
1017,연초봄,-64,0.08342479550356696,717,1161842,0,2019-11-12 07:30:12,49
1018,DSKoopa,-81,0.03115249589364577,692,765334,0,2019-11-12 07:30:12,49
1019,MegLove,11,0.2206601010499456,557,478755,0,2019-11-12 07:30:12,49
1020,GorilaNerd,-84,-0.0010760859033269732,621,5698023,0,2019-11-12 07:30:12,49
1021,Saint_Marcos,-74,-0.01513681626892649,506,5159,0,2019-11-12 07:30:13,49
1022,Dracon,-26,0.08872346233353967,450,5170296,0,2019-11-12 07:30:13,49
1023,阿土,-91,-0.060154302428234274,502,7918992,0,2019-11-12 07:30:13,49
1024,SeriousGaming,-26,0.0825050508044427,432,40573255,0,2019-11-12 07:30:13,49
1025,HAELZ1,-104,-0.09317724806800598,503,20638,0,2019-11-12 07:30:13,49
1026,BadBunny,85,0.31421799604693046,278,3907874,0,2019-11-12 07:30:13,49
1027,Peereira7,-128,-0.17032650079279998,458,392767,0,2019-11-12 07:30:14,49
1028,Morocho,-59,-0.02949129932747019,353,321922,0,2019-11-12 07:30:14,49
1029,Indiefoxx,-5,0.08804244871464839,292,3071033,0,2019-11-12 07:30:14,49
1030,TheOneAndOnlyDragon,38,0.1794141896446927,237,2478079,0,2019-11-12 07:30:14,49
1031,woody317,-8,0.07377816689062278,273,78473,0,2019-11-12 07:30:14,49
1032,Blondiewondie,21,0.1319784323351807,226,8827573,0,2019-11-12 07:30:14,49
1033,mumusiraneitor,-7,0.0642536121355195,238,4054624,0,2019-11-12 07:30:15,49
1034,AyyTrae,-2,0.07501481327208104,232,479048,0,2019-11-12 07:30:15,49
1035,iaaras2,-40,-0.011123203436154805,265,1883858,0,2019-11-12 07:30:15,49
1036,Wavy,-43,-0.02262374680280388,254,4278660,0,2019-11-12 07:30:15,49
1037,Trainwreckstv,1440,1.2726483897640932,4496,15608673,1,2019-11-12 08:00:09,49
1038,懶貓,158,-0.6420897458498684,2408,24761630,0,2019-11-12 08:00:09,49
1039,SkipNhOLIVE,1376,2.6561593900355343,769,2038719,0,2019-11-12 08:00:09,49
1040,melonyeahyeahyeah,351,0.05907553880803018,1711,1252919,0,2019-11-12 08:00:09,49
1041,똘똘똘이_,194,-0.2181622388344806,1560,17587923,0,2019-11-12 08:00:09,49
1042,Jinnytty,16,-0.603603964564424,1563,15777984,0,2019-11-12 08:00:10,49
1043,青荃,469,0.5722218194404736,1078,113667,0,2019-11-12 08:00:10,49
1044,蝦愛橘子,8,-0.517169234792211,1309,18923183,0,2019-11-12 08:00:10,49
1045,FOUSEY,82,-0.2978298621734239,1163,1980288,0,2019-11-12 08:00:10,49
1046,Ko0416,763,1.4636348280526341,449,25054156,0,2019-11-12 08:00:10,49
1047,木棉花官方頻道,-48,-0.6168159421824688,1257,2132580,0,2019-11-12 08:00:10,49
1048,단팽이,266,0.21610599454676027,877,318509,0,2019-11-12 08:00:10,49
1049,StTasha,-7,-0.46707467381692647,1107,1391565,0,2019-11-12 08:00:10,49
1050,cyr,214,0.11529467489320089,849,4387806,1,2019-11-12 08:00:11,49
1051,Valeria7K,-64,-0.5594894825628383,1032,1379312,0,2019-11-12 08:00:11,49
1052,天菜娘娘,24,-0.33238615746695155,941,7267426,0,2019-11-12 08:00:11,49
1053,EXBC,33,-0.24518512169027984,775,12560021,0,2019-11-12 08:00:11,49
1054,yugwha0901,-2,-0.31910026963200644,771,1499732,0,2019-11-12 08:00:11,49
1055,연초봄,75,-0.10471714772747331,653,1161842,0,2019-11-12 08:00:12,49
1056,theRealShooKon3,-207,-0.8244722370597937,925,5538213,1,2019-11-12 08:00:12,49
1057,DSKoopa,67,-0.10483759811093729,611,765334,0,2019-11-12 08:00:12,49
1058,jwonggg,-48,-0.39430380451810976,712,5816589,0,2019-11-12 08:00:12,49
1059,GorilaNerd,100,-0.0033937200268308043,537,5698023,0,2019-11-12 08:00:12,49
1060,JustCooman,-142,-0.595163462118381,707,5559423,0,2019-11-12 08:00:12,49
1061,MegLove,-20,-0.27507299503776794,568,478755,0,2019-11-12 08:00:13,49
1062,阿土,-23,-0.21744873375708829,411,7918992,0,2019-11-12 08:00:13,49
1063,HAELZ1,-12,-0.18880564365030417,399,20638,0,2019-11-12 08:00:13,49
1064,SeriousGaming,-20,-0.2089317724659766,406,40573255,0,2019-11-12 08:00:13,49
1065,Saint_Marcos,-60,-0.30588790417924006,432,5159,0,2019-11-12 08:00:13,49
1066,Peereira7,-8,-0.15200029480757704,330,392767,0,2019-11-12 08:00:13,49
1067,TheOneAndOnlyDragon,-9,-0.1317034633095433,275,2478079,0,2019-11-12 08:00:13,49
1068,woody317,-12,-0.13409623732548925,265,78473,0,2019-11-12 08:00:14,49
1069,Blondiewondie,-8,-0.11811312521832595,247,8827573,0,2019-11-12 08:00:14,49
1070,mumusiraneitor,4,-0.08567839666058974,231,4054624,0,2019-11-12 08:00:14,49
1071,AyyTrae,-2,-0.09822124857435838,230,479048,0,2019-11-12 08:00:14,49
1072,BabasininSorakasi,28,-0.01999238124176167,197,1688372,0,2019-11-12 08:00:14,49
1073,BrianAlexisOk,10,-0.06088717019648937,202,2075198,0,2019-11-12 08:00:14,49
1074,Wavy,-19,-0.12715881604457974,211,4278660,0,2019-11-12 08:00:15,49
1075,CryptoTradersTV,-44,-0.19132884094254948,236,2021409,0,2019-11-12 08:00:15,49
1076,TheNicoleT,7,-0.060013710999013536,184,490806,0,2019-11-12 08:00:15,49
1077,lucifer__chan,-1,-0.07850672320797525,187,280574,0,2019-11-12 08:00:15,49
1078,Trainwreckstv,358,1.1597083052790165,5936,15608673,0,2019-11-12 08:30:08,49
1079,懶貓,13,0.1866186730631556,2566,24761630,0,2019-11-12 08:30:09,49
1080,melonyeahyeahyeah,-145,-0.19512778708081768,2062,1252919,0,2019-11-12 08:30:09,49
1081,Heelmike,139,0.4172161325502719,1767,1475193,0,2019-11-12 08:30:09,49
1082,SkipNhOLIVE,-275,-0.4786252044929302,2145,2038719,0,2019-11-12 08:30:09,49
1083,똘똘똘이_,26,0.165556636805126,1754,17587923,0,2019-11-12 08:30:09,49
1084,Jinnytty,-31,0.02825744450679757,1579,15777984,0,2019-11-12 08:30:09,49
1085,Ko0416,303,0.7471748880831939,1212,25054156,0,2019-11-12 08:30:09,49
1086,蝦愛橘子,18,0.12092969483748295,1317,18923183,0,2019-11-12 08:30:10,49
1087,Valeria7K,322,0.7743537185775144,968,1379312,0,2019-11-12 08:30:10,49
1088,木棉花官方頻道,56,0.19864989861536264,1209,2132580,0,2019-11-12 08:30:10,49
1089,青荃,-295,-0.5597905135981458,1547,113667,0,2019-11-12 08:30:10,49
1090,天菜娘娘,215,0.5366290399099927,965,7267426,0,2019-11-12 08:30:10,49
1091,FOUSEY,-68,-0.0744170831375115,1245,1980288,0,2019-11-12 08:30:10,49
1092,단팽이,-53,-0.04738804816511566,1143,318509,0,2019-11-12 08:30:10,49
1093,Freik_,-213,-0.4074453530506026,1064,31160,0,2019-11-12 08:30:11,49
1094,EXBC,38,0.13403622797509862,808,12560021,1,2019-11-12 08:30:11,49
1095,theRealShooKon3,23,0.09520296085656121,718,5538213,0,2019-11-12 08:30:11,49
1096,yugwha0901,-49,-0.06150169981977949,769,1499732,0,2019-11-12 08:30:11,49
1097,연초봄,-55,-0.07734240854600016,728,1161842,0,2019-11-12 08:30:11,49
1098,DSKoopa,-8,0.02392367700604625,678,765334,0,2019-11-12 08:30:11,49
1099,MegLove,89,0.23127144349731132,548,478755,0,2019-11-12 08:30:11,49
1100,StTasha,-511,-1.0667927210838626,1100,1391565,0,2019-11-12 08:30:11,49
1101,_솔빈,-31,-0.032608127496747796,589,1144397,0,2019-11-12 08:30:12,49
1102,Igromania,-150,-0.2959276664163555,603,155280834,0,2019-11-12 08:30:12,49
1103,SeriousGaming,-13,-0.005128603816222488,386,40573255,0,2019-11-12 08:30:12,49
1104,阿土,-35,-0.05384569190474908,388,7918992,0,2019-11-12 08:30:12,49
1105,HAELZ1,-40,-0.06500718338052136,387,20638,0,2019-11-12 08:30:12,49
1106,Saint_Marcos,-28,-0.03928936237691205,372,5159,0,2019-11-12 08:30:13,49
1107,뱅붕,77,0.18391253022577486,211,6848906,0,2019-11-12 08:30:13,49
1108,BrianAlexisOk,38,0.09739392402144953,212,2075198,0,2019-11-12 08:30:13,49
1109,woody317,-3,0.008894528407565883,253,78473,0,2019-11-12 08:30:13,49
1110,TheNicoleT,58,0.14050288053050963,191,490806,0,2019-11-12 08:30:13,49
1111,BabasininSorakasi,24,0.06711313782631351,225,1688372,0,2019-11-12 08:30:14,49
1112,TheOneAndOnlyDragon,-25,-0.03914627554758787,266,2478079,0,2019-11-12 08:30:14,49
1113,AyyTrae,-9,-0.005962494306476329,228,479048,0,2019-11-12 08:30:14,49
1114,CryptoTradersTV,-4,0.0029242232661331746,192,2021409,0,2019-11-12 08:30:14,49
1115,mumusiraneitor,-53,-0.10321222935624591,235,4054624,0,2019-11-12 08:30:14,49
1116,Wavy,-11,-0.012615792273882376,192,4278660,0,2019-11-12 08:30:15,49
1117,Trainwreckstv,153,-0.226425315977556,6294,15608673,0,2019-11-12 09:00:09,49
1118,탬탬버린,1781,3.530862172653218,3036,20280105,0,2019-11-12 09:00:09,49
1119,懶貓,130,0.0507336775993501,2579,24761630,0,2019-11-12 09:00:09,49
1120,melonyeahyeahyeah,80,0.002251479863420336,1917,1252919,0,2019-11-12 09:00:09,49
1121,똘똘똘이_,183,0.2338971144941291,1780,17587923,0,2019-11-12 09:00:09,49
1122,SkipNhOLIVE,-131,-0.4435150256045768,1870,2038719,0,2019-11-12 09:00:09,49
1123,Ko0416,115,0.11217638083309778,1515,25054156,0,2019-11-12 09:00:10,49
1124,Heelmike,-315,-0.8390001375076008,1906,1475193,0,2019-11-12 09:00:10,49
1125,天菜娘娘,377,0.7002268047044171,1180,7267426,0,2019-11-12 09:00:10,49
1126,Jinnytty,-1,-0.13805597387686985,1548,15777984,0,2019-11-12 09:00:10,49
1127,蝦愛橘子,60,0.010710682352473189,1335,18923183,0,2019-11-12 09:00:10,49
1128,木棉花官方頻道,-3,-0.11747125179961015,1265,2132580,0,2019-11-12 09:00:10,49
1129,青荃,-13,-0.13765173466665992,1252,113667,0,2019-11-12 09:00:10,49
1130,JeelTV,275,0.5064504318235663,910,3927457,0,2019-11-12 09:00:11,49
1131,Valeria7K,-290,-0.7316067017559558,1290,1379312,0,2019-11-12 09:00:11,49
1132,EXBC,119,0.17944741825338828,846,12560021,0,2019-11-12 09:00:11,49
1133,CrazySam4,361,0.7245026946519486,515,1374486,0,2019-11-12 09:00:11,49
1134,theRealShooKon3,53,0.047942107643600185,741,5538213,0,2019-11-12 09:00:11,49
1135,_솔빈,128,0.22392532840294033,558,1144397,0,2019-11-12 09:00:11,49
1136,Igromania,231,0.4527611691790796,453,155280834,0,2019-11-12 09:00:11,49
1137,yugwha0901,-61,-0.19328432761268588,720,1499732,0,2019-11-12 09:00:12,49
1138,DSKoopa,-22,-0.10573837439509082,670,765334,0,2019-11-12 09:00:12,49
1139,MegLove,-52,-0.16680665934397276,637,478755,0,2019-11-12 09:00:12,49
1140,StTasha,-10,-0.07303972975614781,589,1391565,0,2019-11-12 09:00:12,49
1141,Lacari,49,0.06329657075925743,469,6289171,0,2019-11-12 09:00:12,49
1142,阿土,35,0.04363132721341667,353,7918992,0,2019-11-12 09:00:12,49
1143,DTFru,71,0.12381482530736254,314,4468626,0,2019-11-12 09:00:13,49
1144,BabasininSorakasi,96,0.18282712312563054,249,1688372,0,2019-11-12 09:00:13,49
1145,SeriousGaming,-47,-0.13296487923353606,373,40573255,0,2019-11-12 09:00:13,49
1146,Wavy,144,0.29114335084484344,181,4278660,0,2019-11-12 09:00:13,49
1147,공파리파,91,0.1745369058801895,222,75293,0,2019-11-12 09:00:13,49
1148,Saint_Marcos,-43,-0.12188971890464428,344,5159,0,2019-11-12 09:00:13,49
1149,HAELZ1,-48,-0.13281411788874475,347,20638,0,2019-11-12 09:00:13,49
1150,뱅붕,-21,-0.07006426409411481,288,6848906,0,2019-11-12 09:00:14,49
1151,woody317,9,-0.0027617490304057135,250,78473,0,2019-11-12 09:00:14,49
1152,TheNicoleT,-6,-0.03465688540315415,249,490806,0,2019-11-12 09:00:14,49
1153,BrianAlexisOk,-25,-0.07525641854000059,250,2075198,0,2019-11-12 09:00:14,49
1154,CryptoTradersTV,8,0.0005500304007766688,188,2021409,0,2019-11-12 09:00:14,49
1155,mumusiraneitor,13,0.01173784755874313,182,4054624,0,2019-11-12 09:00:15,49
1156,TheOneAndOnlyDragon,-50,-0.12777106806957556,241,2478079,0,2019-11-12 09:00:15,49
1157,TrabzonleeTV,-12,-0.042269504956072124,190,543141,0,2019-11-12 09:00:15,49
1158,neka95,-5,-0.026202653068324755,177,30225,0,2019-11-12 09:00:15,49
1159,Trainwreckstv,838,3.091822178831947,6447,15608673,0,2019-11-12 09:30:09,49
1160,懶貓,210,0.9706736167768568,2709,24761630,1,2019-11-12 09:30:09,49
1161,melonyeahyeahyeah,142,0.6859543395107801,1997,1252919,0,2019-11-12 09:30:09,49
1162,똘똘똘이_,118,0.6243914567263733,1963,17587923,0,2019-11-12 09:30:09,49
