,UserName,DeltaAbsolute,DeltaPercentage,ViewCount,TotalViewerCount,LeaversFollowers,RequestTime,Distance
1415,1mpala,87,-0.08181835711802066,399,6475198,0,2019-11-12 12:30:17,49
1416,Lacari,-18,-0.40429851945388373,485,6289171,0,2019-11-12 12:30:17,49
1417,viperdemon,142,0.11452520093901963,317,10094600,0,2019-11-12 12:30:17,49
1418,majkibets,154,0.17303057461344706,278,272066,0,2019-11-12 12:30:17,49
1419,zonixxcs,18,-0.25624311819815904,405,11256119,0,2019-11-12 12:30:18,49
1420,KRLAN,31,-0.20195402150543673,375,1707001,0,2019-11-12 12:30:18,49
1421,superjamppi,68,-0.029911995848520778,266,244809,0,2019-11-12 12:30:18,49
1422,FURIAtv,11,-0.17848737432916428,277,2687603,0,2019-11-12 12:30:18,49
1423,Haraw,7,-0.16607535609438018,247,11182645,0,2019-11-12 12:30:18,49
1424,MUITOls,19,-0.12760888603411613,235,768702,0,2019-11-12 12:30:18,49
1425,tenshixgod,60,0.004560401620459009,193,1502837,0,2019-11-12 12:30:18,49
1426,maleK_CSGO,-37,-0.2989550818799488,280,3202602,0,2019-11-12 12:30:19,49
1427,CSRfps,8,-0.1495105478465828,228,948581,0,2019-11-12 12:30:19,49
1428,headshinsky,-31,-0.26710475938904743,257,864123,0,2019-11-12 12:30:19,49
1429,Petra,-19,-0.22789610771344415,244,467489,0,2019-11-12 12:30:19,49
1430,lisossfe,24,-0.05369102417920152,152,176,0,2019-11-12 12:30:19,49
1431,padawih,-16,-0.18191259104674862,192,74,0,2019-11-12 12:30:19,49
1432,frinnCSGO,-6,-0.14540410963782568,176,385108,0,2019-11-12 12:30:19,49
1433,ChillBoy4ik,1,-0.11331697443659305,156,84195,0,2019-11-12 12:30:19,49
1434,Polen,7,-0.07256047256161913,121,3434346,0,2019-11-12 12:30:20,49
1435,nookyyy,51,0.06922543260802208,76,8952026,0,2019-11-12 12:30:20,49
1436,czMarv,-13,-0.13221816630335637,135,3828629,0,2019-11-12 12:30:20,49
1437,Le0nardo_TV_Ru,-8,-0.10951083590685867,121,138205,0,2019-11-12 12:30:20,49
1438,stonde1337,24,-0.006933582412820938,89,467186,0,2019-11-12 12:30:21,49
1439,fluyr,-2,-0.0887932376460478,113,3102313,0,2019-11-12 12:30:21,49
1440,biges,10,-0.050326767585783694,101,90,0,2019-11-12 12:30:21,49
1441,rajobostv,15,-0.027619437189286,87,138425,0,2019-11-12 12:30:21,49
1442,telkofftv,0,-0.07496034314927674,101,56065,0,2019-11-12 12:30:21,49
1443,Jordyx3,18,-0.007612277059468653,70,948116,0,2019-11-12 12:30:21,49
1444,SwedishGirlMafia,-23,-0.13161756694531074,101,466248,0,2019-11-12 12:30:22,49
1445,FPSThailand,1484,2.1390995296668116,6893,34199674,0,2019-11-12 13:00:16,49
1446,Trainwreckstv,-246,-1.6565271378274407,6049,15608673,0,2019-11-12 13:00:16,49
1447,CSRuHub,768,0.9229638264671287,4584,66730638,0,2019-11-12 13:00:16,49
1448,UCCleague,570,0.6106411227479427,3813,36343911,0,2019-11-12 13:00:17,49
1449,KalashnikovMediaTV,1397,2.9150442289060465,1510,4548502,0,2019-11-12 13:00:17,49
1450,m0xyy,-268,-1.0725756213593147,2546,5049221,0,2019-11-12 13:00:17,49
1451,gaules,29,-0.30294125538778616,2039,78643635,0,2019-11-12 13:00:17,49
1452,uccleague2,130,0.0255128842975183,1498,7525631,0,2019-11-12 13:00:17,49
1453,ESL_CSGO,-125,-0.5273330857044765,1337,403942065,0,2019-11-12 13:00:17,49
1454,ThunderMediaTV,-136,-0.4809301534684689,942,5324703,0,2019-11-12 13:00:17,49
1455,mch_AGG,58,0.036788725710308334,528,7320361,0,2019-11-12 13:00:17,49
1456,1mpala,93,0.12427347924039345,486,6475198,0,2019-11-12 13:00:18,49
1457,mimimimichaela,304,0.6474815725014297,256,5191398,0,2019-11-12 13:00:18,49
1458,majkibets,73,0.08840285529649328,432,272066,0,2019-11-12 13:00:18,49
1459,zonixxcs,46,0.02840943071548252,423,11256119,0,2019-11-12 13:00:18,49
1460,viperdemon,-27,-0.14471740730647364,459,10094600,0,2019-11-12 13:00:18,49
1461,superjamppi,35,0.019415912707918426,334,244809,0,2019-11-12 13:00:18,49
1462,KRLAN,-80,-0.2560857377739718,406,1707001,0,2019-11-12 13:00:18,49
1463,FURIAtv,10,-0.029314601471096435,288,2687603,0,2019-11-12 13:00:19,49
1464,maleK_CSGO,37,0.04045466727054481,243,3202602,0,2019-11-12 13:00:19,49
1465,headshinsky,38,0.04581457124485866,226,864123,0,2019-11-12 13:00:19,49
1466,Petra,8,-0.022474096760814022,225,467489,0,2019-11-12 13:00:19,49
1467,CSRfps,-5,-0.054135676691109524,236,948581,0,2019-11-12 13:00:19,49
1468,tenshixgod,-24,-0.10057740195950071,253,1502837,0,2019-11-12 13:00:19,49
1469,Haraw,-28,-0.1098877297315296,254,11182645,0,2019-11-12 13:00:19,49
1470,yaNgile,88,0.17622381510723528,136,376128,0,2019-11-12 13:00:19,49
1471,nookyyy,70,0.13677130117326297,127,8952026,0,2019-11-12 13:00:20,49
1472,frinnCSGO,23,0.021717632629336847,170,385108,0,2019-11-12 13:00:20,49
1473,Polen,60,0.11376703296987489,128,3434346,0,2019-11-12 13:00:20,49
1474,padawih,10,-0.009038776545344684,176,74,0,2019-11-12 13:00:20,49
1475,lisossfe,3,-0.025015040381930365,176,176,0,2019-11-12 13:00:20,49
1476,ChillBoy4ik,9,-0.007881451079238377,157,84195,0,2019-11-12 13:00:20,49
1477,czMarv,33,0.05323050593549555,122,3828629,0,2019-11-12 13:00:20,49
1478,卡薩夫,61,0.12437692732674949,82,609963,0,2019-11-12 13:00:21,49
1479,immortal,13,0.006316798773105703,129,1646810,0,2019-11-12 13:00:21,49
1480,ant1ka,1,-0.021433150391858113,131,2301318,0,2019-11-12 13:00:21,49
1481,Le0nardo_TV_Ru,5,-0.009045242050741975,113,138205,0,2019-11-12 13:00:21,49
1482,rajobostv,15,0.015769367663873934,102,138425,0,2019-11-12 13:00:22,49
1483,biges,3,-0.013247820558949464,111,90,0,2019-11-12 13:00:22,49
1484,fluyr,0,-0.020094790774629,111,3102313,0,2019-11-12 13:00:22,49
1485,telkofftv,4,-0.009155155642495055,101,56065,0,2019-11-12 13:00:22,49
1486,stonde1337,-17,-0.0592563569657254,113,467186,0,2019-11-12 13:00:22,49
1487,SwedishGirlMafia,12,0.013267217075141141,78,466248,0,2019-11-12 13:00:22,49
1488,Jordyx3,-18,-0.05701282659288234,88,948116,0,2019-11-12 13:00:22,49
1489,KalashnikovMediaTV,4020,10.147435294091107,2907,4548502,0,2019-11-12 13:30:16,49
1490,Trainwreckstv,-124,0.5142779190673608,5803,15608673,0,2019-11-12 13:30:16,49
1491,FPSThailand,-3290,-6.794670030588863,8377,34199674,0,2019-11-12 13:30:16,49
1492,m0xyy,20,0.36826722474881635,2278,5049221,0,2019-11-12 13:30:16,49
1493,gaules,105,0.5447157174217327,2068,78643635,0,2019-11-12 13:30:16,49
1494,UCCleague,-2344,-5.063506826516891,4383,36343911,0,2019-11-12 13:30:16,49
1495,CSRuHub,-4007,-8.956442679483066,5352,66730638,0,2019-11-12 13:30:17,49
1496,ESL_CSGO,22,0.22345481104163722,1212,403942065,1,2019-11-12 13:30:17,49
1497,zonixxcs,499,1.274778810205279,469,11256119,0,2019-11-12 13:30:17,49
1498,uccleague2,-667,-1.387393024108039,1628,7525631,0,2019-11-12 13:30:17,49
1499,um_league,790,1.931072970572637,122,2847984,0,2019-11-12 13:30:17,49
1500,zorlaKOKA,615,1.5087824828681702,134,18435035,0,2019-11-12 13:30:17,49
1501,mimimimichaela,162,0.47109939699794734,560,5191398,0,2019-11-12 13:30:17,49
1502,ThunderMediaTV,-126,-0.19210620662246014,806,5324703,0,2019-11-12 13:30:18,49
1503,1mpala,78,0.27025875263782373,579,6475198,0,2019-11-12 13:30:18,49
1504,viperdemon,192,0.5258106856860136,432,10094600,0,2019-11-12 13:30:18,49
1505,mch_AGG,7,0.09922870451981547,586,7320361,0,2019-11-12 13:30:18,49
1506,superjamppi,12,0.08087722302175793,369,244809,0,2019-11-12 13:30:18,49
1507,frinnCSGO,136,0.35658494261296964,193,385108,0,2019-11-12 13:30:18,49
1508,KXNStudio,209,0.5227733752719935,117,3064549,0,2019-11-12 13:30:18,49
1509,FURIAtv,7,0.058795815958651576,298,2687603,0,2019-11-12 13:30:19,49
1510,yaNgile,70,0.2010378787720445,224,376128,0,2019-11-12 13:30:19,49
1511,majkibets,-216,-0.45240857499359377,505,272066,0,2019-11-12 13:30:19,49
1512,headshinsky,19,0.0830950733896142,264,864123,0,2019-11-12 13:30:19,49
1513,CSRfps,16,0.07119399210378918,231,948581,0,2019-11-12 13:30:19,49
1514,Petra,11,0.059361199155144484,233,467489,0,2019-11-12 13:30:19,49
1515,tenshixgod,-31,-0.04295441467622202,229,1502837,0,2019-11-12 13:30:20,49
1516,czMarv,28,0.08959678661958209,155,3828629,0,2019-11-12 13:30:20,49
1517,Polen,-12,-0.0026788934086736105,188,3434346,0,2019-11-12 13:30:20,49
1518,ChillBoy4ik,2,0.02815049847113199,166,84195,0,2019-11-12 13:30:20,49
1519,nookyyy,-31,-0.04744695784968467,197,8952026,0,2019-11-12 13:30:20,49
1520,Wendouuille,-4,0.014035382117260686,169,277361,0,2019-11-12 13:30:20,49
1521,卡薩夫,9,0.04188049072098632,143,609963,0,2019-11-12 13:30:20,49
1522,immortal,4,0.029626521849829446,142,1646810,0,2019-11-12 13:30:21,49
1523,rajobostv,7,0.03338486863375345,117,138425,0,2019-11-12 13:30:21,49
1524,fluyr,11,0.042233378306318126,111,3102313,0,2019-11-12 13:30:21,49
1525,Le0nardo_TV_Ru,-3,0.009298106813951879,118,138205,0,2019-11-12 13:30:21,49
1526,biges,-6,0.0014683927790773987,114,90,0,2019-11-12 13:30:21,49
1527,telkofftv,-1,0.012318441908527072,105,56065,0,2019-11-12 13:30:21,49
1528,ant1ka,-31,-0.05657243617078064,132,2301318,0,2019-11-12 13:30:21,49
1529,SwedishGirlMafia,9,0.03443971608993873,90,466248,0,2019-11-12 13:30:22,49
1530,stonde1337,-6,-0.001058662755995421,96,467186,0,2019-11-12 13:30:22,49
1531,Trainwreckstv,164,11.932820896700022,5679,15608673,0,2019-11-12 14:00:16,49
1532,UCCleague,1551,10.845160068314032,2039,36343911,1,2019-11-12 14:00:16,49
1533,CSRuHub,1388,8.75833213076402,1345,66730638,0,2019-11-12 14:00:16,49
1534,FPSThailand,-2551,-1.1736694081326906,5087,34199674,0,2019-11-12 14:00:16,49
1535,m0xyy,32,4.677510580064002,2298,5049221,0,2019-11-12 14:00:17,49
1536,gaules,21,4.382363808934595,2173,78643635,3,2019-11-12 14:00:17,49
1537,Trainwreckstv,-195,4.663618176045945,5267,15608673,0,2019-11-12 15:00:15,49
1538,CSRuHub,1457,6.16667338944788,1339,66730638,0,2019-11-12 15:00:15,49
1539,gaules,34,2.3639423408507145,2234,78643635,0,2019-11-12 15:00:15,49
1540,UCCleague,1149,4.3723145264566154,569,36343911,0,2019-11-12 15:00:15,49
1541,ESL_CSGO,210,2.1284733383638614,1423,403942065,0,2019-11-12 15:00:15,49
1542,zorlaKOKA,51,1.1371585561771167,961,18435035,0,2019-11-12 15:00:16,49
1543,SquishyMuffinz,-442,-0.08866229096362188,1362,4434760,0,2019-11-12 15:00:16,49
1544,zonixxcs,21,0.9583519532032057,882,11256119,0,2019-11-12 15:00:16,49
1545,KalashnikovMediaTV,-2107,-3.9386372342986005,3004,4548502,0,2019-11-12 15:00:16,49
1546,mimimimichaela,-15,0.836304408244589,879,5191398,0,2019-11-12 15:00:16,49
1547,uccleague2,533,2.0645706699011885,300,7525631,0,2019-11-12 15:00:16,49
1548,冠賢,82,0.9907131741968724,714,3252899,0,2019-11-12 15:00:17,49
1549,RachelR_csgo,609,2.194901894104966,180,1336343,0,2019-11-12 15:00:17,49
1550,um_league,-990,-1.6041650221613097,1656,2847984,0,2019-11-12 15:00:17,49
1551,CyrusTWO,20,0.6688171086132759,598,8268325,0,2019-11-12 15:00:17,49
1552,ThunderMediaTV,-411,-0.3893083039606613,962,5324703,0,2019-11-12 15:00:17,49
1553,mch_AGG,24,0.6054456059772051,522,7320361,0,2019-11-12 15:00:17,49
1554,yaNgile,29,0.4566897666353261,358,376128,0,2019-11-12 15:00:18,49
1555,FURIAtv,10,0.3424713323990194,307,2687603,0,2019-11-12 15:00:18,49
1556,uccstudio,-768,-1.4990803604608929,1032,12449301,0,2019-11-12 15:00:18,49
1557,CSRfps,1,0.25829157948195136,253,948581,0,2019-11-12 15:00:18,49
1558,immortal,14,0.2821233715475914,234,1646810,0,2019-11-12 15:00:18,49
1559,Esports_Assoc,-28,0.18156023045010095,272,681923,0,2019-11-12 15:00:19,49
1560,headshinsky,-19,0.1891435914895453,250,864123,0,2019-11-12 15:00:19,49
1561,KXNStudio,-214,-0.26609447386518026,438,3064549,0,2019-11-12 15:00:19,49
1562,nookyyy,-4,0.21555643912977085,227,8952026,0,2019-11-12 15:00:19,49
1563,padawih,76,0.3984185957754608,146,74,0,2019-11-12 15:00:19,49
1564,hevarws,75,0.37394758097257136,125,0,0,2019-11-12 15:00:19,49
1565,murilo_RT,11,0.21979664701594753,182,455130,0,2019-11-12 15:00:19,49
1566,czMarv,-22,0.13689533957337824,208,3828629,0,2019-11-12 15:00:19,49
1567,cs_max,-33,0.08440133797434574,192,660098,0,2019-11-12 15:00:20,49
1568,卡薩夫,-7,0.1421433947211026,164,609963,0,2019-11-12 15:00:20,49
1569,Miss_Rage,-16,0.1174266302353476,169,23014211,0,2019-11-12 15:00:20,49
1570,stonde1337,-12,0.11150242150749434,150,467186,0,2019-11-12 15:00:20,49
1571,fluyr,21,0.18230956181149144,112,3102313,0,2019-11-12 15:00:20,49
1572,Dareon,9,0.14868197765611968,118,182713,0,2019-11-12 15:00:20,49
1573,Trainwreckstv,-188,-1.6437337298588464,5072,15608673,0,2019-11-12 15:30:16,49
1574,CSRuHub,1644,4.506189536909146,2796,66730638,0,2019-11-12 15:30:16,49
1575,gaules,85,-0.21142641488754688,2268,78643635,0,2019-11-12 15:30:17,49
1576,UCCleague,-1,-0.36265419062807513,1718,36343911,0,2019-11-12 15:30:17,49
1577,ESL_CSGO,-23,-0.412997236022723,1633,403942065,0,2019-11-12 15:30:17,49
1578,zorlaKOKA,44,-0.07553463683067774,1012,18435035,0,2019-11-12 15:30:17,49
1579,uccleague2,51,-0.01639349734366702,833,7525631,0,2019-11-12 15:30:17,49
1580,mimimimichaela,4,-0.16843733353058044,864,5191398,0,2019-11-12 15:30:18,49
1581,fl0m,394,1.124337979922128,458,37289665,0,2019-11-12 15:30:18,49
1582,CyrusTWO,144,0.3166183470825694,618,8268325,0,2019-11-12 15:30:18,49
1583,SquishyMuffinz,-186,-0.768574943643193,920,4434760,0,2019-11-12 15:30:18,49
1584,Dhalucard,206,0.5295570847797928,518,6366882,0,2019-11-12 15:30:18,49
1585,RachelR_csgo,-107,-0.49650039081820774,789,1336343,0,2019-11-12 15:30:18,49
1586,JASONR,213,0.5644207843571634,455,31985256,0,2019-11-12 15:30:18,49
1587,mch_AGG,-18,-0.17001621083086493,546,7320361,0,2019-11-12 15:30:18,49
1588,yaNgile,-6,-0.09957616666899116,387,376128,0,2019-11-12 15:30:19,49
1589,KalashnikovMediaTV,-547,-1.8817545000614042,897,4548502,0,2019-11-12 15:30:19,49
1590,卡薩夫,180,0.5245898671668614,157,609963,0,2019-11-12 15:30:19,49
1591,FURIAtv,-11,-0.10041065758969892,317,2687603,0,2019-11-12 15:30:19,49
1592,Esports_Assoc,37,0.06352022018600978,244,681923,0,2019-11-12 15:30:19,49
1593,CSRfps,-2,-0.05935308994171817,254,948581,0,2019-11-12 15:30:20,49
1594,nookyyy,24,0.0276551315037894,223,8952026,0,2019-11-12 15:30:20,49
1595,immortal,-10,-0.08287283257365996,248,1646810,0,2019-11-12 15:30:20,49
1596,murilo_RT,10,-0.009423296737988252,193,455130,0,2019-11-12 15:30:20,49
1597,Zolik22,59,0.15781380334810868,119,7488392,0,2019-11-12 15:30:20,49
1598,czMarv,-17,-0.09157549776564278,186,3828629,0,2019-11-12 15:30:21,49
1599,padawih,-73,-0.2725381816457172,222,74,0,2019-11-12 15:30:21,49
1600,qqcscs,-98,-0.35498445113033794,246,232452,0,2019-11-12 15:30:21,49
1601,cs_max,-30,-0.1261848567973647,159,660098,0,2019-11-12 15:30:21,49
1602,fluyr,-6,-0.046416944797882886,133,3102313,0,2019-11-12 15:30:21,49
1603,sisi2kek,23,0.04967279047845652,103,1036023,0,2019-11-12 15:30:22,49
1604,LOLYOU,17,0.02983545661612763,109,6635579,0,2019-11-12 15:30:21,49
1605,Batyouone,23,0.05050994357878891,99,192700,0,2019-11-12 15:30:22,49
1606,hevarws,-89,-0.3174847841587698,200,0,0,2019-11-12 15:30:22,49
1607,mawthcs,17,0.033602645567623435,91,488716,0,2019-11-12 15:30:22,49
1608,stonde1337,-32,-0.1279836710912297,138,467186,0,2019-11-12 15:30:22,49
1609,Trainwreckstv,-859,-3.428924607925378,4884,15608673,0,2019-11-12 16:00:16,49
1610,gaules,136,-0.05414378809497933,2353,78643635,0,2019-11-12 16:00:16,49
1611,faceit__csgo,1185,3.209435752874095,1226,2,0,2019-11-12 16:00:16,49
1612,CSRuHub,-2453,-7.976238563924006,4440,66730638,0,2019-11-12 16:00:16,49
1613,ESL_CSGO,107,0.0034747362287328443,1610,403942065,0,2019-11-12 16:00:16,49
1614,KalashnikovMediaTV,1344,3.8387744708816385,350,4548502,0,2019-11-12 16:00:17,49
1615,UCCleague,-137,-0.7260141415014836,1717,36343911,0,2019-11-12 16:00:17,49
1616,PAGO3,437,1.0936396145776857,923,29959694,0,2019-11-12 16:00:17,49
1617,OMENbyHPEurope,248,0.5159579218712267,1072,60392452,0,2019-11-12 16:00:17,49
1618,zorlaKOKA,139,0.20226348691733476,1056,18435035,0,2019-11-12 16:00:17,49
1619,uccleague2,83,0.07237656874756171,884,7525631,0,2019-11-12 16:00:17,49
1620,fl0m,104,0.13951286447967126,852,37289665,0,2019-11-12 16:00:17,49
1621,Dhalucard,187,0.4051520843719594,724,6366882,0,2019-11-12 16:00:18,49
1622,yznb,297,0.7622383341828332,528,23049101,0,2019-11-12 16:00:18,49
1623,JASONR,150,0.3083258279870753,668,31985256,0,2019-11-12 16:00:18,49
1624,CyrusTWO,49,-0.0031277125846500553,762,8268325,0,2019-11-12 16:00:18,49
1625,RachelR_csgo,99,0.15744811915524792,682,1336343,0,2019-11-12 16:00:18,49
1626,Hiko,401,1.113729007724408,270,17659560,0,2019-11-12 16:00:18,49
1627,mch_AGG,-7,-0.12117442880682128,528,7320361,0,2019-11-12 16:00:18,49
1628,KalashnikovMediaTV_2,316,0.8800901195924833,200,1337249,0,2019-11-12 16:00:19,49
1629,2SekundovyMato,155,0.4003898688247024,262,5652112,0,2019-11-12 16:00:19,49
1630,yaNgile,5,-0.05823013549725342,381,376128,0,2019-11-12 16:00:19,49
1631,卡薩夫,34,0.03444551651391592,337,609963,0,2019-11-12 16:00:19,49
1632,inet_saju,132,0.34462903694423075,204,3327509,0,2019-11-12 16:00:19,49
1633,FURIAtv,11,-0.02647153234373767,306,2687603,0,2019-11-12 16:00:19,49
1634,nookyyy,38,0.06325675858245439,247,8952026,0,2019-11-12 16:00:19,49
1635,CSRfps,11,-0.01615909838937457,252,948581,0,2019-11-12 16:00:20,49
1636,immortal,-23,-0.11228824763031264,238,1646810,0,2019-11-12 16:00:20,49
1637,murilo_RT,1,-0.03586114979228794,203,455130,0,2019-11-12 16:00:20,49
1638,qqcscs,40,0.08797481357108672,148,232452,0,2019-11-12 16:00:20,49
1639,czMarv,18,0.020033235793530557,169,3828629,0,2019-11-12 16:00:20,49
1640,padawih,31,0.06163017524658032,149,74,0,2019-11-12 16:00:20,49
1641,Zolik22,-14,-0.07467632035566896,178,7488392,0,2019-11-12 16:00:21,49
1642,mawthcs,39,0.09270769050113131,108,488716,0,2019-11-12 16:00:21,49
1643,LOLYOU,18,0.02824498875718995,126,6635579,0,2019-11-12 16:00:21,49
1644,hevarws,32,0.07179303625061545,111,0,0,2019-11-12 16:00:21,49
1645,Kirby,31,0.06945998621192984,108,1065569,0,2019-11-12 16:00:21,49
1646,fluyr,-5,-0.03878313207341916,127,3102313,0,2019-11-12 16:00:22,49
1647,stonde1337,15,0.023346519631836704,106,467186,0,2019-11-12 16:00:22,49
1648,CREMOSA,-14,-0.06608262539369997,133,942580,0,2019-11-12 16:00:22,49
1649,cs_max,-14,-0.0653187413970805,129,660098,0,2019-11-12 16:00:22,49
1650,OGEmiily,15,0.024874287625075653,98,579211,0,2019-11-12 16:00:22,49
1651,CSRuHub,1765,9.510192330337262,1987,66730638,0,2019-11-12 16:30:16,49
1652,KalashnikovMediaTV,1521,8.174088579284,1694,4548502,0,2019-11-12 16:30:16,49
1653,gaules,159,3.5540874962599407,2489,78643635,2,2019-11-12 16:30:16,49
1654,UCCleague,525,3.9836150657473084,1580,36343911,0,2019-11-12 16:30:16,49
1655,ESL_CSGO,283,3.1577647095568313,1717,403942065,2,2019-11-12 16:30:17,49
1656,PAGO3,182,2.329461070900933,1360,29959694,1,2019-11-12 16:30:17,49
1657,OMENbyHPEurope,122,2.0383344302156052,1320,60392452,1,2019-11-12 16:30:17,49
1658,ThunderMediaTV,424,2.6917390587816326,826,5324703,1,2019-11-12 16:30:17,49
1659,uccleague2,250,2.1475677671811164,967,7525631,0,2019-11-12 16:30:17,49
1660,fl0m,236,2.0776920700459347,956,37289665,2,2019-11-12 16:30:17,49
1661,zorlaKOKA,-90,1.0287592133517816,1195,18435035,2,2019-11-12 16:30:17,49
1662,JASONR,233,1.904330090429478,818,31985256,1,2019-11-12 16:30:17,49
1663,Hiko,349,2.2052234564828415,671,17659560,1,2019-11-12 16:30:18,49
1664,CSRuHub,1392,-1.8226011155554023,3752,66730638,0,2019-11-12 17:00:15,49
1665,UCCleague,1057,-0.3001491929598501,2105,36343911,0,2019-11-12 17:00:15,49
1666,gaules,-112,-4.150370851973215,2648,78643635,0,2019-11-12 17:00:15,49
1667,KalashnikovMediaTV,-1250,-7.954426307126194,3215,4548502,0,2019-11-12 17:00:16,49
1668,PAGO3,154,-1.843174484771553,1542,29959694,0,2019-11-12 17:00:16,49
1669,ESL_CSGO,-435,-4.051731171026147,2000,403942065,0,2019-11-12 17:00:16,49
1670,uccleague2,281,-1.0373995418235706,1217,7525631,0,2019-11-12 17:00:16,49
1671,cheatbanned,385,-0.4622458163772678,1009,44165071,0,2019-11-12 17:00:16,49
1672,fl0m,132,-1.3909125902418515,1192,37289665,0,2019-11-12 17:00:17,49
1673,zorlaKOKA,147,-1.2249273842708113,1105,18435035,0,2019-11-12 17:00:17,49
1674,ThunderMediaTV,-121,-2.137495281378413,1250,5324703,0,2019-11-12 17:00:17,49
1675,JASONR,-110,-1.81883065312102,1051,31985256,0,2019-11-12 17:00:17,49
1676,Hiko,-254,-2.1505187707709115,1020,17659560,0,2019-11-12 17:00:17,49
1677,uccstudio3,3704,9.342984583899499,158,2541687,0,2019-11-12 17:30:16,49
1678,uccstudio4,2903,7.32188877166666,131,5608135,0,2019-11-12 17:30:16,49
1679,gaules,63,-0.070874486050295,2536,78643635,0,2019-11-12 17:30:16,49
1680,uccstudio2,2414,6.087176096493028,124,7832106,0,2019-11-12 17:30:16,49
1681,IzakOOO,575,1.3126481914580959,1543,146478203,0,2019-11-12 17:30:17,49
1682,PAGO3,16,-0.1134165254795585,1696,29959694,0,2019-11-12 17:30:17,49
1683,ESL_CSGO,11,-0.11416544265955819,1565,403942065,1,2019-11-12 17:30:17,49
1684,zorlaKOKA,218,0.4371640080388852,1252,18435035,0,2019-11-12 17:30:17,49
1685,KalashnikovMediaTV,-586,-1.6586328550728475,1965,4548502,0,2019-11-12 17:30:17,49
1686,fl0m,-31,-0.1984088408276814,1324,37289665,0,2019-11-12 17:30:17,49
1687,cheatbanned,-190,-0.6064356865044531,1394,44165071,0,2019-11-12 17:30:18,49
1688,WeCastFin,758,1.8938713906951987,232,835244,0,2019-11-12 17:30:18,49
1689,ThunderMediaTV,-227,-0.6758707812373994,1129,5324703,0,2019-11-12 17:30:18,49
1690,Hiko,118,0.22861966270631928,766,17659560,0,2019-11-12 17:30:18,49
1691,JASONR,-108,-0.3581915905316899,941,31985256,0,2019-11-12 17:30:18,49
1692,RachelR_csgo,-85,-0.29092602847696236,840,1336343,0,2019-11-12 17:30:18,49
1693,mch_AGG,40,0.054972425038679384,508,7320361,0,2019-11-12 17:30:18,49
1694,FURIAtv,-3,-0.03733029515545361,328,2687603,0,2019-11-12 17:30:19,49
1695,bladeito,15,0.010228854704228185,305,2310629,0,2019-11-12 17:30:19,49
1696,inet_saju,-107,-0.30813552117569665,417,3327509,0,2019-11-12 17:30:19,49
1697,卡薩夫,1,-0.024231913502012037,295,609963,0,2019-11-12 17:30:19,49
1698,CSRfps,6,-0.008879375760182717,265,948581,0,2019-11-12 17:30:19,49
1699,nookyyy,-106,-0.30134607919854184,370,8952026,0,2019-11-12 17:30:19,49
1700,uccleague2,-1242,-3.2735085314360313,1498,7525631,0,2019-11-12 17:30:19,49
1701,UCCleague,-2929,-7.686265804585421,3162,36343911,0,2019-11-12 17:30:20,49
1702,murilo_RT,6,-0.0050697356136184535,223,455130,0,2019-11-12 17:30:20,49
1703,targetlocated,-39,-0.11884273720851574,224,1100100,0,2019-11-12 17:30:20,49
1704,Art1stcs,-26,-0.08473130501738124,210,255522,0,2019-11-12 17:30:20,49
1705,czMarv,-26,-0.08454989358183046,208,3828629,0,2019-11-12 17:30:20,49
1706,Horcus,18,0.030778592071243394,162,372068,0,2019-11-12 17:30:21,49
1707,Zolik22,4,-0.00531487905495287,170,7488392,0,2019-11-12 17:30:21,49
1708,lurzy0y0,-27,-0.08635052108134161,200,613402,0,2019-11-12 17:30:21,49
1709,ESPORTNOW,32,0.06977464616625062,122,18713139,0,2019-11-12 17:30:21,49
1710,LOLYOU,13,0.020052045935956497,141,6635579,0,2019-11-12 17:30:21,49
1711,rektbysayf,28,0.0598509646349461,120,233881,0,2019-11-12 17:30:22,49
1712,fluyr,14,0.023576082073199056,130,3102313,0,2019-11-12 17:30:22,49
1713,padawih,-2,-0.017479229818649522,137,74,0,2019-11-12 17:30:22,49
1714,FullmetalSB,3,-0.004031512150102279,128,57425,0,2019-11-12 17:30:22,49
1715,NRKP3Gaming,-10,-0.03732659288125867,133,698941,0,2019-11-12 17:30:22,49
1716,mawthcs,1,-0.00835841289132716,120,488716,0,2019-11-12 17:30:22,49
1717,uccstudio3,1852,1.4503109388655027,3862,2541687,0,2019-11-12 18:00:16,49
1718,uccstudio4,2326,2.8477705588846742,3034,5608135,0,2019-11-12 18:00:16,49
1719,uccstudio2,1188,0.8960636240293258,2538,7832106,0,2019-11-12 18:00:16,49
1720,gaules,-37,-1.540973909465313,2599,78643635,0,2019-11-12 18:00:16,49
1721,pankylol,330,-0.5550727745064243,2128,4455633,0,2019-11-12 18:00:16,49
1722,IzakOOO,224,-0.7573190149647253,2118,146478203,0,2019-11-12 18:00:16,49
1723,ESEA,748,0.7076954118902243,1344,54446458,0,2019-11-12 18:00:17,49
1724,KalashnikovMediaTV,525,0.25055440963211595,1379,4548502,0,2019-11-12 18:00:17,49
1725,PAGO3,66,-0.8378163952232884,1712,29959694,0,2019-11-12 18:00:17,49
1726,ESL_CSGO,-72,-1.0316351185559856,1576,403942065,0,2019-11-12 18:00:17,49
1727,TrilluXe,340,0.042523807604578856,1105,14352840,0,2019-11-12 18:00:17,49
